PlantID,date,time.start,duration (min),s.species,pre.post,visitor.rtu,v.species,behaviour,part.used,visitor.description,voucher?
274,5.1.2017,13:29,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
274,5.1.2017,13:29,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
274,5.1.2017,13:29,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
274,5.1.2017,13:29,15,larrea,post,solitary.bee,solitary.bee,fly near,,"medium, yellow and black abdomen, pointy",
274,5.1.2017,13:29,15,larrea,post,wasp,parasitoid wasp,landing,bud,tiny black,
263,5.1.2017,13:46,15,larrea,post,ladybeetle,lady beetle,crawling,branch,,
263,5.1.2017,13:46,15,larrea,post,asilid,asilidae,landing,flower,,
263,5.1.2017,13:46,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
263,5.1.2017,13:46,15,larrea,post,gb.solitary.bee,,landing,flower,,
263,5.1.2017,13:46,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
261,5.2.2017,12:12,15,larrea,post,fly,fly,landing,bud,tiny,
261,5.2.2017,12:12,15,larrea,post,centris,centris rhodopus,landing,flower,,
261,5.2.2017,12:12,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
273,5.2.2017,12:30,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
273,5.2.2017,12:30,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
273,5.2.2017,12:30,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
273,5.2.2017,12:30,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
273,5.2.2017,12:30,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
273,5.2.2017,12:30,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,landing,flower,,
273,5.2.2017,12:30,15,larrea,post,solitary.bee,solitary.bee,fly near,,medium,
273,5.2.2017,12:30,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
273,5.2.2017,12:30,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
273,5.2.2017,12:30,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
273,5.2.2017,12:30,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
273,5.2.2017,12:30,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
280,5.2.2017,12:46,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
280,5.2.2017,12:46,15,larrea,post,centris,centris rhodopus,landing,flower,black eyes,
280,5.2.2017,12:46,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
280,5.2.2017,12:46,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
280,5.2.2017,12:46,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
280,5.2.2017,12:46,15,larrea,post,muscoid,Muscoidea,landing,branch,,
280,5.2.2017,12:46,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,landing,flower,,
280,5.2.2017,12:46,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
280,5.2.2017,12:46,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
280,5.2.2017,12:46,15,larrea,post,hemiptera,Hesperapis larrae,landing,branch,brown,
280,5.2.2017,12:46,15,larrea,post,green.lacewing,green lacewing,landing,bud,,V
280,5.2.2017,12:46,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
280,5.2.2017,12:46,15,larrea,post,formicidae,ant,landing,flower,,
283,5.2.2017,13:04,15,larrea,post,centris,centris rhodopus,landing,flower,red eye,
283,5.2.2017,13:04,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
283,5.2.2017,13:04,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
283,5.2.2017,13:04,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
283,5.2.2017,13:04,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
283,5.2.2017,13:04,15,larrea,post,lepidoptera,Moth,landing,flower,moth,
283,5.2.2017,13:04,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
283,5.2.2017,13:04,15,larrea,post,gb.solitary.bee,,fly near,,,
283,5.2.2017,13:04,15,larrea,post,gb.solitary.bee,,landing,flower,,V
283,5.2.2017,13:04,15,larrea,post,gb.solitary.bee,,landing,flower,,
283,5.2.2017,13:04,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
291,5.2.2017,13:23,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
291,5.2.2017,13:23,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
291,5.2.2017,13:23,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
291,5.2.2017,13:23,15,larrea,post,centris,centris rhodopus,landing,flower,,
291,5.2.2017,13:23,15,larrea,post,solitary.bee,solitary.bee,landing,flower,"grey/black, yellow and black striped abdomen, medium",
291,5.2.2017,13:23,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
291,5.2.2017,13:23,15,larrea,post,centris,centris rhodopus,landing,flower,,
291,5.2.2017,13:23,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
291,5.2.2017,13:23,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
291,5.2.2017,13:23,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
199,5.2.2017,13:41,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
199,5.2.2017,13:41,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
199,5.2.2017,13:41,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
199,5.2.2017,13:41,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
199,5.2.2017,13:41,15,larrea,post,centris,centris rhodopus,landing,flower,,
199,5.2.2017,13:41,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,landing,flower,,
199,5.2.2017,13:41,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,landing,flower,,
199,5.2.2017,13:41,15,larrea,post,centris,centris rhodopus,landing,flower,black eyes,
199,5.2.2017,13:41,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
199,5.2.2017,13:41,15,larrea,post,centris,centris rhodopus,landing,flower,red eyes,
199,5.2.2017,13:41,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
281,5.3.2017,10:57,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
281,5.3.2017,10:57,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
281,5.3.2017,10:57,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
185,5.3.2017,11:16,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
185,5.3.2017,11:16,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
185,5.3.2017,11:16,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
185,5.3.2017,11:16,15,larrea,post,centris,centris rhodopus,landing,flower,,V
185,5.3.2017,11:16,15,larrea,post,centris,centris rhodopus,landing,flower,,
185,5.3.2017,11:16,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
185,5.3.2017,11:16,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
185,5.3.2017,11:16,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
185,5.3.2017,11:16,15,larrea,post,solitary.bee,solitary.bee,landing,flower,"hairy yellow striped abdomen, medium",
185,5.3.2017,11:16,15,larrea,post,gb.solitary.bee,Eucera,landing,flower,,
185,5.3.2017,11:16,15,larrea,post,solitary.bee,solitary.bee,landing,flower,"small/medium, yellow fuzzy thorax, whitish black striped long abdomen, halictus?",
185,5.3.2017,11:16,15,larrea,post,solitary.bee,solitary.bee,landing,flower,"small/medium, yellow fuzzy thorax, whitish black striped long abdomen, halictus?",
193,5.3.2017,11:34,15,larrea,post,hemiptera,hemiptera,landing,branch,brown,
193,5.3.2017,11:34,15,larrea,post,centris,centris rhodopus,landing,flower,,
193,5.3.2017,11:34,15,larrea,post,fly,diptera,landing,branch,tiny,
193,5.3.2017,11:34,15,larrea,post,bombylid,bombylidae,landing,understory,on ground,
198,5.3.2017,11:51,15,larrea,post,solitary.bee,solitary bee,fly near,flower,"small, hovering over flowers",
198,5.3.2017,11:51,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
198,5.3.2017,11:51,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
198,5.3.2017,11:51,15,larrea,post,centris,centris rhodopus,landing,flower,,
198,5.3.2017,11:51,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
198,5.3.2017,11:51,15,larrea,post,wasp,ammophila,fly near,buds,"thread waisted, black and red",
198,5.3.2017,11:51,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
198,5.3.2017,11:51,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
198,5.3.2017,11:51,15,larrea,post,centris,centris rhodopus,landing,flower,,
198,5.3.2017,11:51,15,larrea,post,solitary.bee,solitary bee,landing,flower,"small, dark",
300,5.3.2017,12:08,15,larrea,post,muscoid,Muscoidea,landing,branch,,
300,5.3.2017,12:08,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,landing,flower,,
300,5.3.2017,12:08,15,larrea,post,centris,centris rhodopus,landing,flower,,
300,5.3.2017,12:08,15,larrea,post,solitary.bee,solitary bee,fly near,,"yellow and black bee, small",
300,5.3.2017,12:08,15,larrea,post,centris,centris rhodopus,landing,flower,,
300,5.3.2017,12:08,15,larrea,post,green.wasp?,chrysididae,landing,branch,chrysops?,
300,5.3.2017,12:08,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,landing,flower,,
300,5.3.2017,12:08,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,landing,flower,,
300,5.3.2017,12:08,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
300,5.3.2017,12:08,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
300,5.3.2017,12:08,15,larrea,post,ladybeetle,lady beetle,landing,branch,,
302,5.3.2017,12:33,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
302,5.3.2017,12:33,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
302,5.3.2017,12:33,15,larrea,post,wasp,ammophila,fly near,buds,"thread-waisted, red and black",
302,5.3.2017,12:33,15,larrea,post,asilid,asilidae,landing,branch,>2cm,
302,5.3.2017,12:33,15,larrea,post,centris,centris rhodopus,landing,flower,,
302,5.3.2017,12:33,15,larrea,post,wasp,parasitoid wasp,landing,branch,"small, black",
302,5.3.2017,12:33,15,larrea,post,apis.mellifera,Apis mellifera,landing,flower,,
302,5.3.2017,12:33,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
302,5.3.2017,12:33,15,larrea,post,fuzzygrey.solitary.bee,Hesperapis larrae,fly near,,,
302,5.3.2017,12:33,15,larrea,post,hemiptera,Hemiptera,landing,branch,brown,
302,5.3.2017,12:33,15,larrea,post,wasp,parasitoid wasp,landing,bud,"tiny black, parastoid",
302,5.3.2017,12:33,15,larrea,post,solitary.bee,Halicitidae?,landing,flower,halicitid? yellow and black abdomen sparse yellow fuzz on thorax and abdomen,
302,5.3.2017,12:33,15,larrea,post,lepidoptera,Swallowtail,fly near,,swallowtail,
221,5.8.2017,14:13,15,buckhorn,post,hemiptera,,landing,bud,,
221,5.8.2017,14:13,15,buckhorn,post,solitary.bee,,landing,flower,,V
221,5.8.2017,14:13,15,buckhorn,post,solitary.bee,,landing,flower,,same as above
221,5.8.2017,14:13,15,buckhorn,post,ladybeetle,,landing,branch,,
224,5.8.2017,14:48,15,buckhorn,post,fly,,landing,flower,tiny,
224,5.8.2017,14:48,15,buckhorn,post,diadasia?,,landing,old flower,,
224,5.8.2017,14:48,15,buckhorn,post,wasp,,walking,buds,,
224,5.8.2017,14:48,15,buckhorn,post,solitary.bee,,landing,flower,small/medium,
224,5.8.2017,14:48,15,buckhorn,post,solitary.bee,,landing,flower,small/medium,
224,5.8.2017,14:48,15,buckhorn,post,solitary.bee,,landing,flower,small/medium,V
260,5.8.2017,15:21,15,buckhorn,post,lasioglossum?,,landing,flower,small,V
260,5.8.2017,15:21,15,buckhorn,post,wasp or nomada,,landing,branch,white and black stripes,
260,5.8.2017,15:21,15,buckhorn,post,beetle,,landing,flower,small brown,V
260,5.8.2017,15:21,15,buckhorn,post,fly,,landing,old flower,small,
204,5.8.2017,15:53,15,buckhorn,post,pentamoidae,,landing,branch,,V
204,5.8.2017,15:53,15,buckhorn,post,spiderweb,,habitat,branch,,
205,5.8.2017,16:14,15,buckhorn,post,hemiptera,,landing,branch,"black and white, same as caught?",
205,5.8.2017,16:14,15,buckhorn,post,fly,,displaying,branch,"green eye, black spot",
205,5.8.2017,16:14,15,buckhorn,post,spider,,hunting,branch,,V
205,5.8.2017,16:14,15,buckhorn,post,pentamoidae,,landing,branch,green,
214,5.8.2017,16:41,15,buckhorn,post,syrphid,,fly near,flower,"large bee mimic, looks like honeybee, hovered over flowers than flew to phacelia",
201,5.9.2017,13:54,15,buckhorn,post,none,,,,,
243,5.9.2017,14:25,15,buckhorn,post,bee,,landing,flower,in flower already,V
250,5.9.2017,14:55,15,buckhorn,post,spiderweb,,habitat,,,
BSUB1,5.9.2017,15:17,15,buckhorn,post,none,,,,,
BSUB2,5.9.2017,15:45,15,buckhorn,post,coreidae,,landing,branch,seed bug,
BSUB3,5.9.2017,?,15,buckhorn,post,none,,,,,
219,5.10.2017,11:45,15,buckhorn,post,ladybeetle,,crawling,branch,,
219,5.10.2017,11:45,15,buckhorn,post,lasioglossum?,,landing,flower,escaped,
219,5.10.2017,11:45,15,buckhorn,post,fly,,landing,flower (outside),small,
219,5.10.2017,11:45,15,buckhorn,post,apis.mellifera,,fly near,flower,,
235,5.10.2017,12:11,15,buckhorn,post,hemiptera,,landing,branch,"black and white, round",
BSUB4,5.10.2017,12:38,15,buckhorn,post,bee,,landing,flower,"medium, a lot of yellow polen on legs",V
BSUB4,5.10.2017,12:38,15,buckhorn,post,diadasia?,,fly near,flower,,
BSUB4,5.10.2017,12:38,15,buckhorn,post,wasp,,landing,old flower,black,
BSUB4,5.10.2017,12:38,15,buckhorn,post,large grey bee,,landing,flower,"fast, escaped",
253,5.10.2017,15:17,15,buckhorn,post,diadasia?,,landing,flower,,
253,5.10.2017,15:17,15,buckhorn,post,bee ,,fly near,flower,medium/large,
253,5.10.2017,15:17,15,buckhorn,post,fly,,landing,branch,stilt,
253,5.10.2017,15:17,15,buckhorn,post,diadasia?,,landing,flower,,
209,5.10.2017,15:58,15,buckhorn,post,pentamoidae,,landing,branch,green shield,
209,5.10.2017,15:58,15,buckhorn,post,beetle,,landing,branch,small,
213,5.10.2017,16:28,15,buckhorn,post,muscoid,,landing,branch,,
213,5.10.2017,16:28,15,buckhorn,post,fly,,displaying,branch,"green eye, black spot",
218,5.11.2017,12:45,15,buckhorn,post,green wasp?,,landing,branch,chrysops?,
218,5.11.2017,12:45,15,buckhorn,post,formicidae,,landing,old flower,,
218,5.11.2017,12:45,15,buckhorn,post,formicidae,,landing,old flower,,
218,5.11.2017,12:45,15,buckhorn,post,hemiptera,,hunting,branch,"draining wasp, same as pic",
218,5.11.2017,12:45,15,buckhorn,post,bee,,landing,flower,,V
218,5.11.2017,12:45,15,buckhorn,post,diadasia?,,landing,flower,,
218,5.11.2017,12:45,15,buckhorn,post,solitary.bee,,landing,flower,grey medium,
218,5.11.2017,12:45,15,buckhorn,post,solitary.bee,,landing,flower,grey medium,
218,5.11.2017,12:45,15,buckhorn,post,hemiptera,,landing,branch,brown,
218,5.11.2017,12:45,15,buckhorn,post,wasp,,landing,branch,"black, fast",
218,5.11.2017,12:45,15,buckhorn,post,diadasia?,,landing,flower,,
218,5.11.2017,12:45,15,buckhorn,post,wasp?,,landing,branch,"yellow, black and red. flew from cactus to acamp and back ",
223,5.11.2017,13:07,15,buckhorn,post,bee,,landing,flower,,V
223,5.11.2017,13:07,15,buckhorn,post,wasp,,landing,branch,"black, same as up?",
223,5.11.2017,13:07,15,buckhorn,post,hemiptera,,landing,branch,"brown, small",
223,5.11.2017,13:07,15,buckhorn,post,lasioglossum?,,landing,flower,,V
223,5.11.2017,13:07,15,buckhorn,post,pentamoidae,,landing,branch,green/brown shield bug,
223,5.11.2017,13:07,15,buckhorn,post,ladybeetle,,landing,flower,,
223,5.11.2017,13:07,15,buckhorn,post,centris,,fly near,flower,hovered,
223,5.11.2017,13:07,15,buckhorn,post,diadasia?,,landing,flower,escaped,
223,5.11.2017,13:07,15,buckhorn,post,hemiptera,,landing,flower,,V
249,5.11.2017,13:27,15,buckhorn,post,bee,,landing,flower,"<1 s, medium/large darker grey, slightly shiny abdomen",
249,5.11.2017,13:27,15,buckhorn,post,pentamoidae,,landing,branch,green,
249,5.11.2017,13:27,15,buckhorn,post,fly,,displaying,bud,"green eye, black spot",
249,5.11.2017,13:27,15,buckhorn,post,fly/small bee,,landing,flower,<1 s ,
249,5.11.2017,13:27,15,buckhorn,post,bee,,landing,flower,small,V
248,5.11.2017,13:44,15,buckhorn,post,bee,,landing,flower,,V
248,5.11.2017,13:44,15,buckhorn,post,pentamoidae,,landing,branch,green,
248,5.11.2017,13:44,15,buckhorn,post,bee,,landing,flower,"<1 s, medium grey bee",
248,5.11.2017,13:44,15,buckhorn,post,ladybeetle,,landing,branch,,
248,5.11.2017,13:44,15,buckhorn,post,medium.grey.bee,,landing,flower,,
248,5.11.2017,13:44,15,buckhorn,post,bee,,landing,flower,small,V
248,5.11.2017,13:44,15,buckhorn,post,fly,,landing,branch,green eye black spot,
242,5.11.2017,14:05,15,buckhorn,post,solitary.bee,,fly near,flower,medium,
242,5.11.2017,14:05,15,buckhorn,post,bee,,landing,flower,visited 3 flowers,V
242,5.11.2017,14:05,15,buckhorn,post,bee ,,landing,flower,,V
242,5.11.2017,14:05,15,buckhorn,post,diadasia?,,landing,flower,,
242,5.11.2017,14:05,15,buckhorn,post,diadasia?,,landing,flower,,
227,5.12.2017,15:23,15,buckhorn,post,pentamoidae,,landing,branch,,V
227,5.12.2017,15:23,15,buckhorn,post,pentamoidae,,landing,branch,"small green, new",
227,5.12.2017,15:23,15,buckhorn,post,wasp,,landing,branch,"black, same ",
227,5.12.2017,15:23,15,buckhorn,post,bee,,landing,flower,,V
227,5.12.2017,15:23,15,buckhorn,post,lasioglossum?,,landing,flower,,
226,5.12.2017,15:42,15,buckhorn,post,diadasia?,,landing,flower,,V
226,5.12.2017,15:42,15,buckhorn,post,wasp,,landing,branch,"black, same",
226,5.12.2017,15:42,15,buckhorn,post,diadasia?,,landing,flower,,V
226,5.12.2017,15:42,15,buckhorn,post,ladybeetle,,landing,branch,,
229,5.12.2017,16:02,15,buckhorn,post,muscoid,,landing,old flower,,
229,5.12.2017,16:02,15,buckhorn,post,wasp,,landing,branch,"black, same",
229,5.12.2017,16:02,15,buckhorn,post,hemiptera,,landing,branch,new,
231,5.12.2017,16:26,15,buckhorn,post,none,,,,,
233,5.12.2017,16:46,15,buckhorn,post,bee,,landing,flower,small/medium,V
233,5.12.2017,16:46,15,buckhorn,post,syrphid,,fly near,,,
233,5.12.2017,16:46,15,buckhorn,post,bee,,landing,flower,med/large,V
238,5.12.2017,17:04,15,buckhorn,post,solitary.bee,,fly near,flower,"small/med dark, inspecting",
238,5.12.2017,17:04,15,buckhorn,post,bee,,landing,flower,"large, escaped",
238,5.12.2017,17:04,15,buckhorn,post,jumping.spider,,hunting,flower,,
238,5.12.2017,17:04,15,buckhorn,post,bee,,landing,flower,"large, escaped",
238,5.12.2017,17:04,15,buckhorn,post,pentamoidae,,landing,branch,green,
254,5.13.2017,13:26,15,buckhorn,post,diadasia?,,fly near,flower,inspecting,
254,5.13.2017,13:26,15,buckhorn,post,bee,,landing,bud,very small,
254,5.13.2017,13:26,15,buckhorn,post,solitary.bee,,landing,flower,"small/medium, greyish, fuzzy, yellow and black striped abdomen",
254,5.13.2017,13:26,15,buckhorn,post,green/blue.bee/wasp,,landing,branch,crysops?,
254,5.13.2017,13:26,15,buckhorn,post,"green/blue.bee/wasp	landing	branch	crysops?",,,,,
254,5.13.2017,13:26,15,buckhorn,post,muscoid,,landing,"branch, flower",,
254,5.13.2017,13:26,15,buckhorn,post,apis.mellifera,,fly near,flower,,
237,5.13.2017,13:56,15,buckhorn,post,pentamoidae,,landing,branch,green,
237,5.13.2017,13:56,15,buckhorn,post,bright green/blue bee wasp,,landing,branch,,V
237,5.13.2017,13:56,15,buckhorn,post,diadasia?,,landing,bud,tried to pry open bud,
228,5.13.2017,14:18,15,buckhorn,post,spider.web,,habitat,branch,wrapped prey inside,
228,5.13.2017,14:18,15,buckhorn,post,solitary.bee,,landing,old flower,medium grey,
228,5.13.2017,14:18,15,buckhorn,post,leafhopper ,,landing,spine,,
228,5.13.2017,14:18,15,buckhorn,post,wasp,,landing,bud,parastoid,
228,5.13.2017,14:18,15,buckhorn,post,diadasia?,,landing,flower,,
228,5.13.2017,14:18,15,buckhorn,post,solitary.bee,,landing,flower,"small bee, yellow and bee abdomen, same",
228,5.13.2017,14:18,15,buckhorn,post,bee,,landing,flower,,V
228,5.13.2017,14:18,15,buckhorn,post,wasp,,landing,bud,tiny,
222,5.13.2017,14:40,15,buckhorn,post,ladybeetle,,landing,flower,outside,
222,5.13.2017,14:40,15,buckhorn,post,larva,,landing,branch,in pan traps,
222,5.13.2017,14:40,15,buckhorn,post,insect.eggs,,habitat,spine,2,
222,5.13.2017,14:40,15,buckhorn,post,ladybeetle,,landing,branch,,
222,5.13.2017,14:40,15,buckhorn,post,bee,,landing,flower,medium,
217,5.13.2017,14:59,15,buckhorn,post,bee,,landing,flower,small,V
207,5.13.2017,15:23,15,buckhorn,post,hemiptera,,landing,bud,"black and green, see drawing",
207,5.13.2017,15:23,15,buckhorn,post,assassin.bug,,landing,bud,,
207,5.13.2017,15:23,15,buckhorn,post,bee,,landing,flower,medium,V
207,5.13.2017,15:23,15,buckhorn,post,diadasia?,,landing,flower,,
207,5.13.2017,15:23,15,buckhorn,post,wasp,,landing,branch,"black, same",
206,5.14.2017,13:10,15,buckhorn,post,spider.web,,habitat,branch,,
206,5.14.2017,13:10,15,buckhorn,post,bee,,landing,flower,small,V
206,5.14.2017,13:10,15,buckhorn,post,coreidae,,landing,branch,purplish seed bug,V
206,5.14.2017,13:10,15,buckhorn,post,diadasia?,,landing,flower,,V
206,5.14.2017,13:10,15,buckhorn,post,coreidae,,landing,branch,leptoglossus cylpeus,
208,5.14.2017,13:50,15,buckhorn,post,diadasia?,,landing,flower,,
208,5.14.2017,13:50,15,buckhorn,post,hemiptera,,landing,bud,purplish,
215,5.14.2017,14:11,15,buckhorn,post,formicidae,,landing,buds,"many around, most on buds, this one was at bottom of flower, in between petals on outside, gathering or eating something",
215,5.14.2017,14:11,15,buckhorn,post,diadasia?,,landing,flower,flew from neighbouring cholla,
225,5.14.2017,14:34,15,buckhorn,post,bee,Ashmeadiella,landing,flower,small,V
237,5.14.2017,14:57,15,buckhorn,post,ladybeetle,,landing,branches,,
237,5.14.2017,14:57,15,buckhorn,post,diadasia?,,landing,outside of flower,,
245,5.14.2017,15:18,15,buckhorn,post,nomada?,,landing,old flowers,<1 s,
245,5.14.2017,15:18,15,buckhorn,post,formicidae,,landing,buds,,
245,5.14.2017,15:18,15,buckhorn,post,weevil,,landing,bud,grey,V
245,5.14.2017,15:18,15,buckhorn,post,fly,,displaying,bud,"green fly, black spot on wings",
245,5.14.2017,15:18,15,buckhorn,post,caterpillar,,crawling,,"green eggs on back, pic",
245,5.14.2017,15:18,15,buckhorn,post,bee,,fly near,,"inspection, medium",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
