"","uniID","sp.simp","Quantity"
"649","4.12.2017 196 shrub","parasitoid wasp",1
"650","4.12.2017 198 open","beetle",5
"651","4.12.2017 198 open","true bug",1
"652","4.12.2017 198 open","hopper",1
"653","4.12.2017 198 open","micro beefly",2
"654","4.12.2017 198 open","parasitoid wasp",1
"655","4.12.2017 265 open","micro beefly",1
"656","4.12.2017 265 open","beetle",6
"657","4.12.2017 265 open","true bug",1
"658","4.12.2017 191 shrub","hopper",6
"659","4.12.2017 191 shrub","true bug",1
"660","4.12.2017 191 shrub","micro beefly",1
"661","4.12.2017 191 shrub","beetle",1
"662","4.12.2017 191 shrub","true bug",1
"663","4.12.2017 191 shrub","fly",1
"664","4.12.2017 191 shrub","fly",1
"665","4.12.2017 191 shrub","fly",1
"666","4.12.2017 180 shrub","micro beefly",2
"667","4.12.2017 180 shrub","hopper",7
"668","4.12.2017 180 shrub","true bug",1
"669","4.12.2017 180 shrub","beetle",4
"670","4.12.2017 180 shrub","true bug",2
"671","4.12.2017 180 shrub","true bug",1
"672","4.12.2017 180 shrub","true bug",1
"673","4.12.2017 180 shrub","fly",1
"674","4.12.2017 180 shrub","fly",1
"675","4.12.2017 289 shrub","spider",2
"676","4.12.2017 289 shrub","hopper",2
"677","4.12.2017 289 shrub","true bug",1
"678","4.12.2017 289 shrub","micro beefly",2
"679","4.12.2017 289 shrub","fly",1
"680","4.12.2017 289 shrub","fly",1
"681","4.12.2017 289 shrub","fly",1
"682","4.12.2017 289 shrub","fly",1
"683","4.12.2017 289 shrub","beetle",1
"684","4.12.2017 265 shrub","true bug",3
"685","4.12.2017 265 shrub","hopper",1
"686","4.12.2017 265 shrub","true bug",2
"687","4.12.2017 265 shrub","micro beefly",3
"688","4.12.2017 265 shrub","beetle",4
"689","4.12.2017 289 open","micro beefly",4
"690","4.12.2017 289 open","true bug",1
"691","4.12.2017 289 open","beetle",6
"692","4.12.2017 289 open","fly",1
"693","4.12.2017 289 open","hopper",1
"694","4.12.2017 289 open","hemi-nymph",1
"695","4.12.2017 289 open","fly",1
"696","4.12.2017 289 open","fly",1
"697","4.12.2017 198 shrub","spider",1
"698","4.12.2017 198 shrub","hopper",7
"699","4.12.2017 198 shrub","beetle",1
"700","4.12.2017 198 shrub","true bug",2
"701","4.12.2017 198 shrub","true bug",1
"702","4.12.2017 198 shrub","micro beefly",3
"703","4.12.2017 198 shrub","fly",1
"704","4.12.2017 198 shrub","fly",1
"705","4.12.2017 198 shrub","parasitoid wasp",1
"706","4.12.2017 196 open","lep",1
"707","4.12.2017 196 open","hopper",1
"708","4.12.2017 196 open","true bug",2
"709","4.12.2017 196 open","micro beefly",2
"710","4.12.2017 196 open","beetle",5
"711","4.12.2017 196 open","fly",1
"712","4.12.2017 196 open","fly",2
"713","4.13.2017 293 open","micro beefly",2
"714","4.13.2017 293 open","beetle",3
"715","4.13.2017 293 open","hemi-nymph",3
"716","4.13.2017 293 open","fly",4
"717","4.13.2017 190 open","fly",1
"718","4.13.2017 190 open","hopper",1
"719","4.13.2017 190 open","beetle",8
"720","4.13.2017 190 open","fly",7
"721","4.13.2017 190 open","micro beefly",1
"722","4.13.2017 190 open","true bug",4
"723","4.13.2017 190 open","beetle",6
"724","4.13.2017 284 open","beetle",1
"725","4.13.2017 284 open","true bug",3
"726","4.13.2017 284 open","micro beefly",2
"727","4.13.2017 284 open","fly",1
"728","4.13.2017 284 open","hemi-nymph",2
"729","4.13.2017 267 shrub","hopper",2
"730","4.13.2017 267 shrub","hemi-nymph",2
"731","4.13.2017 267 shrub","predatory wasp",1
"732","4.13.2017 267 shrub","true bug",2
"733","4.13.2017 267 shrub","fly",1
"734","4.13.2017 267 shrub","beetle",7
"735","4.13.2017 267 shrub","true bug",2
"736","4.13.2017 267 shrub","parasitoid wasp",1
"737","4.13.2017 267 shrub","fly",2
"738","4.13.2017 267 open","beetle",16
"739","4.13.2017 267 open","true bug",3
"740","4.13.2017 267 open","parasitoid wasp",1
"741","4.13.2017 267 open","true bug",1
"742","4.13.2017 294 open","beetle",3
"743","4.13.2017 294 open","micro beefly",3
"744","4.13.2017 294 open","hemi-nymph",1
"745","4.13.2017 294 open","parasitoid wasp",1
"746","4.13.2017 293 shrub","hopper",7
"747","4.13.2017 293 shrub","true bug",1
"748","4.13.2017 293 shrub","ant",3
"749","4.13.2017 293 shrub","true bug",2
"750","4.13.2017 293 shrub","micro beefly",3
"751","4.13.2017 293 shrub","aphid",1
"752","4.13.2017 293 shrub","parasitoid wasp",2
"753","4.13.2017 293 shrub","beetle",2
"754","4.13.2017 293 shrub","fly",2
"755","4.13.2017 190 shrub","hopper",6
"756","4.13.2017 190 shrub","hemi-nymph",1
"757","4.13.2017 190 shrub","beetle",1
"758","4.13.2017 190 shrub","micro beefly",1
"759","4.13.2017 190 shrub","true bug",1
"760","4.13.2017 190 shrub","parasitoid wasp",2
"761","4.13.2017 190 shrub","fly",1
"762","4.13.2017 294 shrub","orthoptera",1
"763","4.13.2017 294 shrub","micro beefly",2
"764","4.13.2017 294 shrub","hopper",4
"765","4.13.2017 294 shrub","hemi-nymph",2
"766","4.13.2017 294 shrub","true bug",3
"767","4.13.2017 294 shrub","true bug",2
"768","4.13.2017 294 shrub","fly",1
"769","4.13.2017 294 shrub","fly",1
"770","4.13.2017 294 shrub","fly",1
"771","4.13.2017 272 open","beetle",7
"772","4.13.2017 272 open","hemi-nymph",3
"773","4.13.2017 272 open","micro beefly",1
"774","4.13.2017 272 open","true bug",1
"775","4.13.2017 284 shrub","hopper",1
"776","4.13.2017 284 shrub","true bug",1
"777","4.13.2017 284 shrub","micro beefly",2
"778","4.13.2017 284 shrub","fly",1
"779","4.13.2017 284 shrub","true bug",1
"780","4.13.2017 272 shrub","true bug",1
"781","4.13.2017 272 shrub","hopper",1
"782","4.13.2017 272 shrub","hemi-nymph",4
"783","4.13.2017 272 shrub","beetle",2
"784","4.13.2017 272 shrub","micro beefly",1
"785","4.13.2017 272 shrub","fly",1
"786","4.13.2017 272 shrub","fly",1
"787","4.15.2017 269 shrub","beetle",3
"788","4.15.2017 269 shrub","hopper",5
"789","4.15.2017 269 shrub","true bug",1
"790","4.15.2017 269 shrub","hemi-nymph",1
"791","4.15.2017 269 shrub","true bug",2
"792","4.15.2017 269 shrub","micro beefly",2
"793","4.15.2017 269 shrub","ant",1
"794","4.15.2017 269 shrub","parasitoid wasp",1
"795","4.15.2017 269 shrub","parasitoid wasp",1
"796","4.15.2017 269 shrub","parasitoid wasp",1
"797","4.15.2017 269 shrub","true bug",2
"798","4.15.2017 262 shrub","hopper",1
"799","4.15.2017 262 shrub","hopper",4
"800","4.15.2017 262 shrub","true bug",1
"801","4.15.2017 262 shrub","micro beefly",3
"802","4.15.2017 262 shrub","fly",14
"803","4.15.2017 262 shrub","beetle",12
"804","4.15.2017 262 shrub","orthoptera",1
"805","4.15.2017 262 shrub","hemi-nymph",1
"806","4.15.2017 186 shrub","true bug",1
"807","4.15.2017 186 shrub","hemi-nymph",1
"808","4.15.2017 186 shrub","hopper",7
"809","4.15.2017 186 shrub","beetle",10
"810","4.15.2017 186 shrub","beetle",1
"811","4.15.2017 186 shrub","true bug",12
"812","4.15.2017 186 shrub","ant",1
"813","4.15.2017 186 shrub","micro beefly",4
"814","4.15.2017 186 shrub","fly",1
"815","4.15.2017 199 open","hopper",7
"816","4.15.2017 199 open","beetle",10
"817","4.15.2017 199 open","micro beefly",4
"818","4.15.2017 199 open","true bug",5
"819","4.15.2017 199 open","hemi-nymph",1
"820","4.15.2017 199 open","fly",1
"821","4.15.2017 199 open","fly",1
"822","4.15.2017 199 open","fly",1
"823","4.15.2017 276 shrub","hopper",7
"824","4.15.2017 276 shrub","true bug",1
"825","4.15.2017 276 shrub","fly",1
"826","4.15.2017 276 shrub","hemi-nymph",2
"827","4.15.2017 276 shrub","ant",1
"828","4.15.2017 276 shrub","beetle",4
"829","4.15.2017 276 shrub","true bug",1
"830","4.15.2017 262 open","micro beefly",2
"831","4.15.2017 262 open","fly",1
"832","4.15.2017 262 open","hopper",1
"833","4.15.2017 262 open","true bug",4
"834","4.15.2017 262 open","beetle",30
"835","4.15.2017 262 open","fly",1
"836","4.15.2017 269 open","beetle",1
"837","4.15.2017 269 open","hopper",2
"838","4.15.2017 269 open","hemi-nymph",1
"839","4.15.2017 269 open","true bug",1
"840","4.15.2017 269 open","beetle",7
"841","4.15.2017 269 open","true bug",3
"842","4.15.2017 269 open","micro beefly",1
"843","4.15.2017 269 open","parasitoid wasp",1
"844","4.15.2017 269 open","fly",1
"845","4.15.2017 300 shrub","hopper",2
"846","4.15.2017 300 shrub","true bug",1
"847","4.15.2017 300 shrub","micro beefly",2
"848","4.15.2017 300 shrub","hopper",1
"849","4.15.2017 300 shrub","true bug",1
"850","4.15.2017 300 shrub","beetle",5
"851","4.15.2017 300 shrub","parasitoid wasp",1
"852","4.15.2017 300 shrub","parasitoid wasp",1
"853","4.15.2017 186 open","true bug",3
"854","4.15.2017 186 open","micro beefly",1
"855","4.15.2017 186 open","beetle",19
"856","4.15.2017 186 open","fly",1
"857","4.15.2017 300 open","hopper",2
"858","4.15.2017 300 open","beetle",6
"859","4.15.2017 300 open","parasitoid wasp",1
"860","4.15.2017 300 open","beetle",1
"861","4.15.2017 300 open","fly",1
"862","4.15.2017 300 open","fly",1
"863","4.15.2017 276 open","true bug",3
"864","4.15.2017 276 open","beetle",1
"865","4.15.2017 276 open","true bug",8
"866","4.15.2017 276 open","true bug",1
"867","4.15.2017 276 open","micro beefly",2
"868","4.15.2017 276 open","micro beefly",4
"869","4.15.2017 276 open","fly",1
"870","4.15.2017 199 shrub","true bug",2
"871","4.15.2017 199 shrub","true bug",3
"872","4.15.2017 199 shrub","hopper",9
"873","4.15.2017 199 shrub","hemi-nymph",3
"874","4.15.2017 199 shrub","micro beefly",2
"875","4.15.2017 199 shrub","parasitoid wasp",1
"876","4.15.2017 199 shrub","beetle",9
"877","4.16.2017 298 shrub","orthoptera",1
"878","4.16.2017 298 shrub","micro beefly",1
"879","4.16.2017 298 shrub","hopper",1
"880","4.16.2017 298 shrub","true bug",1
"881","4.16.2017 298 shrub","true bug",1
"882","4.16.2017 271 shrub","hopper",5
"883","4.16.2017 271 shrub","ant",1
"884","4.16.2017 271 shrub","beetle",7
"885","4.16.2017 271 shrub","micro beefly",3
"886","4.16.2017 271 shrub","true bug",2
"887","4.16.2017 271 shrub","hopper",1
"888","4.16.2017 271 shrub","hemi-nymph",1
"889","4.16.2017 271 shrub","parasitoid wasp",1
"890","4.16.2017 271 shrub","fly",1
"891","4.16.2017 146 open","beetle",13
"892","4.16.2017 146 open","spider",1
"893","4.16.2017 146 open","hopper",5
"894","4.16.2017 146 open","hemi-nymph",2
"895","4.16.2017 146 open","micro beefly",1
"896","4.16.2017 146 open","parasitoid wasp",3
"897","4.16.2017 195 shrub","aphid",1
"898","4.16.2017 195 shrub","hopper",2
"899","4.16.2017 195 shrub","beetle",7
"900","4.16.2017 195 shrub","micro beefly",3
"901","4.16.2017 195 shrub","hemi-nymph",1
"902","4.16.2017 195 shrub","true bug",2
"903","4.16.2017 195 shrub","parasitoid wasp",1
"904","4.16.2017 146 shrub","bee",1
"905","4.16.2017 146 shrub","beetle",6
"906","4.16.2017 146 shrub","micro beefly",1
"907","4.16.2017 146 shrub","hopper",1
"908","4.16.2017 146 shrub","true bug",1
"909","4.16.2017 188 shrub","hopper",3
"910","4.16.2017 188 shrub","hemi-nymph",3
"911","4.16.2017 188 shrub","micro beefly",1
"912","4.16.2017 188 shrub","beetle",1
"913","4.16.2017 188 shrub","fly",1
"914","4.16.2017 188 open","micro beefly",1
"915","4.16.2017 188 open","beetle",13
"916","4.16.2017 298 open","beetle",10
"917","4.16.2017 298 open","micro beefly",1
"918","4.16.2017 298 open","hemi-nymph",1
"919","4.16.2017 271 open","beetle",11
"920","4.16.2017 271 open","micro beefly",1
"921","4.16.2017 271 open","hemi-nymph",1
"922","4.16.2017 195 open","micro beefly",1
"923","4.16.2017 195 open","true bug",3
"924","4.16.2017 195 open","beetle",1
"925","4.16.2017 195 open","beetle",30
"926","4.16.2017 195 open","predatory wasp",2
"927","4.16.2017 268 shrub","hemi-nymph",2
"928","4.16.2017 268 shrub","hopper",1
"929","4.16.2017 268 shrub","micro beefly",2
"930","4.16.2017 268 shrub","true bug",1
"931","4.16.2017 268 shrub","beetle",5
"932","4.16.2017 268 shrub","parasitoid wasp",1
"933","4.16.2017 268 shrub","fly",1
"934","4.16.2017 268 open","hopper",3
"935","4.16.2017 268 open","beetle",47
"936","4.16.2017 268 open","micro beefly",1
"937","4.16.2017 268 open","true bug",1
"938","4.16.2017 268 open","fly",1
"939","4.16.2017 268 open","parasitoid wasp",1
"940","4.16.2017 268 open","true bug",1
"941","4.17.2017 299 shrub","beetle",3
"942","4.17.2017 299 shrub","true bug",1
"943","4.17.2017 299 shrub","micro beefly",1
"944","4.17.2017 299 shrub","fly",1
"945","4.17.2017 299 shrub","fly",3
"946","4.17.2017 299 shrub","fly",1
"947","4.17.2017 299 shrub","parasitoid wasp",1
"948","4.17.2017 299 shrub","parasitoid wasp",1
"949","4.17.2017 299 shrub","fly",1
"950","4.17.2017 295 open","hopper",2
"951","4.17.2017 295 open","hemi-nymph",1
"952","4.17.2017 295 open","micro beefly",1
"953","4.17.2017 295 open","trichoptera",1
"954","4.17.2017 291 shrub","hopper",2
"955","4.17.2017 291 shrub","hemi-nymph",2
"956","4.17.2017 291 shrub","micro beefly",4
"957","4.17.2017 291 shrub","beetle",1
"958","4.17.2017 291 shrub","beetle",1
"959","4.17.2017 291 shrub","ant",1
"960","4.17.2017 291 shrub","true bug",5
"961","4.17.2017 291 shrub","parasitoid wasp",2
"962","4.17.2017 282 shrub","hopper",1
"963","4.17.2017 282 shrub","hemi-nymph",1
"964","4.17.2017 282 shrub","micro beefly",8
"965","4.17.2017 282 shrub","beetle",1
"966","4.17.2017 282 shrub","parasitoid wasp",1
"967","4.17.2017 282 shrub","true bug",1
"968","4.17.2017 291 open","true bug",1
"969","4.17.2017 291 open","hemi-nymph",1
"970","4.17.2017 291 open","beetle",1
"971","4.17.2017 291 open","hopper",1
"972","4.17.2017 291 open","beetle",3
"973","4.17.2017 291 open","predatory wasp",1
"974","4.17.2017 291 open","true bug",3
"975","4.17.2017 291 open","micro beefly",1
"976","4.17.2017 291 open","fly",1
"977","4.17.2017 280 open","hopper",1
"978","4.17.2017 280 open","beetle",1
"979","4.17.2017 280 open","true bug",1
"980","4.17.2017 280 open","fly",1
"981","4.17.2017 280 open","micro beefly",1
"982","4.17.2017 280 open","parasitoid wasp",1
"983","4.17.2017 299 open","beetle",5
"984","4.17.2017 299 open","micro beefly",1
"985","4.17.2017 299 open","fly",2
"986","4.17.2017 299 open","true bug",1
"987","4.17.2017 299 open","?",1
"988","4.17.2017 278 shrub","ant",2
"989","4.17.2017 278 shrub","orthoptera",1
"990","4.17.2017 278 shrub","beetle",1
"991","4.17.2017 278 shrub","hopper",1
"992","4.17.2017 278 shrub","hemi-nymph",1
"993","4.17.2017 278 shrub","parasitoid wasp",5
"994","4.17.2017 278 shrub","fly",1
"995","4.17.2017 278 shrub","fly",1
"996","4.17.2017 278 shrub","true bug",3
"997","4.17.2017 280 shrub","hopper",4
"998","4.17.2017 280 shrub","hemi-nymph",2
"999","4.17.2017 280 shrub","micro beefly",3
"1000","4.17.2017 280 shrub","beetle",2
"1001","4.17.2017 280 shrub","true bug",3
"1002","4.17.2017 280 shrub","fly",1
"1003","4.17.2017 280 shrub","?",1
"1004","4.17.2017 280 shrub","parasitoid wasp",4
"1005","4.17.2017 280 shrub","fly",1
"1006","4.17.2017 282 open","beetle",3
"1007","4.17.2017 282 open","hopper",2
"1008","4.17.2017 282 open","hemi-nymph",2
"1009","4.17.2017 282 open","micro beefly",5
"1010","4.17.2017 282 open","parasitoid wasp",2
"1011","4.17.2017 282 open","fly",1
"1012","4.17.2017 278 open","beetle",9
"1013","4.17.2017 278 open","hemi-nymph",1
"1014","4.17.2017 278 open","hopper",2
"1015","4.17.2017 295 shrub","true bug",2
"1016","4.17.2017 295 shrub","hemi-nymph",1
"1017","4.17.2017 295 shrub","beetle",1
"1018","4.17.2017 295 shrub","micro beefly",3
"1019","4.17.2017 295 shrub","parasitoid wasp",4
"1020","4.17.2017 295 shrub","hemi-nymph",1
"1021","4.19.2017 270 shrub","hopper",2
"1022","4.19.2017 270 shrub","hemi-nymph",1
"1023","4.19.2017 270 shrub","beetle",5
"1024","4.19.2017 270 shrub","fly",1
"1025","4.19.2017 270 shrub","micro beefly",2
"1026","4.19.2017 270 shrub","ant",1
"1027","4.19.2017 270 shrub","parasitoid wasp",3
"1028","4.19.2017 286 shrub","hopper",2
"1029","4.19.2017 286 shrub","hemi-nymph",1
"1030","4.19.2017 286 shrub","ant",3
"1031","4.19.2017 286 shrub","fly",1
"1032","4.19.2017 286 shrub","beetle",4
"1033","4.19.2017 286 shrub","beetle",1
"1034","4.19.2017 286 shrub","parasitoid wasp",2
"1035","4.19.2017 283 shrub","hopper",3
"1036","4.19.2017 283 shrub","beetle",1
"1037","4.19.2017 283 shrub","true bug",1
"1038","4.19.2017 283 shrub","parasitoid wasp",1
"1039","4.19.2017 290 open","beetle",7
"1040","4.19.2017 290 open","fly",1
"1041","4.19.2017 290 open","fly",1
"1042","4.19.2017 290 open","parasitoid wasp",1
"1043","4.19.2017 290 open","true bug",1
"1044","4.19.2017 290 open","?",1
"1045","4.19.2017 297 shrub","hopper",2
"1046","4.19.2017 297 shrub","hemi-nymph",1
"1047","4.19.2017 297 shrub","beetle",1
"1048","4.19.2017 297 shrub","micro beefly",1
"1049","4.19.2017 297 shrub","fly",1
"1050","4.19.2017 297 shrub","true bug",1
"1051","4.19.2017 297 open","hopper",3
"1052","4.19.2017 297 open","beetle",13
"1053","4.19.2017 297 open","fly",1
"1054","4.19.2017 297 open","micro beefly",1
"1055","4.19.2017 297 open","hemi-nymph",1
"1056","4.19.2017 297 open","fly",1
"1057","4.19.2017 270 open","true bug",1
"1058","4.19.2017 270 open","beetle",11
"1059","4.19.2017 270 open","hemi-nymph",1
"1060","4.19.2017 270 open","hopper",1
"1061","4.19.2017 270 open","parasitoid wasp",2
"1062","4.19.2017 264 shrub","hemi-nymph",5
"1063","4.19.2017 264 shrub","true bug",1
"1064","4.19.2017 264 shrub","true bug",2
"1065","4.19.2017 264 shrub","fly",1
"1066","4.19.2017 264 shrub","parasitoid wasp",2
"1067","4.19.2017 264 open","beetle",2
"1068","4.19.2017 264 open","hemi-nymph",2
"1069","4.19.2017 264 open","micro beefly",2
"1070","4.19.2017 283 open","beetle",4
"1071","4.19.2017 283 open","beetle",1
"1072","4.19.2017 283 open","hopper",1
"1073","4.19.2017 286 open","beetle",3
"1074","4.19.2017 286 open","micro beefly",1
"1075","4.19.2017 286 open","fly",1
"1076","4.19.2017 286 open","true bug",1
"1077","4.19.2017 290 shrub","beetle",4
"1078","4.19.2017 290 shrub","hopper",2
"1079","4.19.2017 290 shrub","fly",1
"1080","4.19.2017 290 shrub","ant",1
"1081","4.19.2017 290 shrub","fly",1
"1082","4.19.2017 290 shrub","hemi-nymph",2
"1083","4.20.2017 287 shrub","beetle",1
"1084","4.20.2017 287 shrub","true bug",1
"1085","4.20.2017 287 shrub","fly",1
"1086","4.20.2017 287 shrub","true bug",1
"1087","4.20.2017 287 shrub","fly",1
"1088","4.20.2017 287 shrub","fly",1
"1089","4.20.2017 287 shrub","parasitoid wasp",2
"1090","4.20.2017 274 shrub","orthoptera",1
"1091","4.20.2017 274 shrub","true bug",1
"1092","4.20.2017 274 shrub","hemi-nymph",2
"1093","4.20.2017 274 shrub","hemi-nymph",5
"1094","4.20.2017 274 shrub","hopper",4
"1095","4.20.2017 274 shrub","beetle",3
"1096","4.20.2017 274 shrub","fly",2
"1097","4.20.2017 274 shrub","fly",1
"1098","4.20.2017 274 shrub","parasitoid wasp",4
"1099","4.20.2017 274 shrub","true bug",1
"1100","4.20.2017 274 shrub","fly",1
"1101","4.20.2017 183 open","true bug",2
"1102","4.20.2017 183 open","beetle",1
"1103","4.20.2017 183 open","spider",1
"1104","4.20.2017 183 open","true bug",1
"1105","4.20.2017 183 open","hemi-nymph",1
"1106","4.20.2017 183 open","fly",1
"1107","4.20.2017 183 open","beetle",24
"1108","4.20.2017 183 open","fly",1
"1109","4.20.2017 183 open","micro beefly",1
"1110","4.20.2017 281 open","beetle",6
"1111","4.20.2017 281 open","true bug",1
"1112","4.20.2017 281 open","fly",1
"1113","4.20.2017 281 open","fly",1
"1114","4.20.2017 281 open","fly",1
"1115","4.20.2017 281 shrub","hopper",1
"1116","4.20.2017 281 shrub","fly",1
"1117","4.20.2017 287 open","beetle",7
"1118","4.20.2017 287 open","hopper",1
"1119","4.20.2017 287 open","fly",1
"1120","4.20.2017 287 open","fly",1
"1121","4.20.2017 181 shrub","beetle",8
"1122","4.20.2017 181 shrub","fly",1
"1123","4.20.2017 181 shrub","hopper",2
"1124","4.20.2017 183 shrub","ant",4
"1125","4.20.2017 183 shrub","beetle",9
"1126","4.20.2017 183 shrub","fly",1
"1127","4.20.2017 183 shrub","hemi-nymph",3
"1128","4.20.2017 183 shrub","true bug",1
"1129","4.20.2017 183 shrub","hopper",1
"1130","4.20.2017 183 shrub","parasitoid wasp",1
"1131","4.20.2017 274 open","beetle",14
"1132","4.20.2017 274 open","true bug",1
"1133","4.20.2017 274 open","hopper",2
"1134","4.20.2017 274 open","micro beefly",1
"1135","4.20.2017 274 open","fly",3
"1136","4.20.2017 185 shrub","beetle",7
"1137","4.20.2017 185 shrub","hopper",2
"1138","4.20.2017 185 shrub","fly",1
"1139","4.20.2017 181 open","beetle",17
"1140","4.20.2017 181 open","true bug",1
"1141","4.20.2017 181 open","hemi-nymph",1
"1142","4.20.2017 181 open","hopper",1
"1143","4.20.2017 181 open","true bug",1
"1144","4.20.2017 181 open","parasitoid wasp",1
"1145","4.20.2017 181 open","micro beefly",1
"1146","4.22.2017 276 shrub","beetle",6
"1147","4.22.2017 276 shrub","true bug",1
"1148","4.22.2017 276 shrub","hopper",2
"1149","4.22.2017 276 shrub","true bug",1
"1150","4.22.2017 276 shrub","parasitoid wasp",2
"1151","4.22.2017 276 shrub","fly",1
"1152","4.22.2017 194 open","true bug",2
"1153","4.22.2017 194 open","bee",1
"1154","4.22.2017 194 open","true bug",1
"1155","4.22.2017 194 open","hopper",1
"1156","4.22.2017 194 open","beetle",25
"1157","4.22.2017 194 open","parasitoid wasp",1
"1158","4.22.2017 189 open","true bug",2
"1159","4.22.2017 189 open","beetle",10
"1160","4.22.2017 189 open","micro beefly",4
"1161","4.22.2017 189 open","true bug",3
"1162","4.22.2017 189 open","parasitoid wasp",3
"1163","4.22.2017 189 open","true bug",1
"1164","4.22.2017 189 shrub","hopper",1
"1165","4.22.2017 189 shrub","hemi-nymph",1
"1166","4.22.2017 189 shrub","beetle",3
"1167","4.22.2017 189 shrub","true bug",1
"1168","4.22.2017 189 shrub","aphid",1
"1169","4.22.2017 189 shrub","micro beefly",1
"1170","4.22.2017 189 shrub","fly",1
"1171","4.22.2017 189 shrub","fly",1
"1172","4.22.2017 189 shrub","parasitoid wasp",3
"1173","4.22.2017 194 shrub","hopper",4
"1174","4.22.2017 194 shrub","beetle",8
"1175","4.22.2017 275 open","ant",1
"1176","4.22.2017 275 open","beetle",10
"1177","4.22.2017 275 open","hopper",1
"1178","4.22.2017 275 open","true bug",1
"1179","4.22.2017 276 open","beetle",6
"1180","4.22.2017 276 open","parasitoid wasp",4
"1181","4.22.2017 276 open","micro beefly",1
"1182","4.22.2017 276 open","true bug",1
"1183","4.22.2017 180 shrub","true bug",1
"1184","4.22.2017 180 shrub","hopper",2
"1185","4.22.2017 180 shrub","beetle",7
"1186","4.22.2017 180 shrub","micro beefly",1
"1187","4.22.2017 180 shrub","true bug",1
"1188","4.22.2017 180 shrub","true bug",2
"1189","4.22.2017 180 shrub","parasitoid wasp",1
"1190","4.22.2017 275 shrub","beetle",8
"1191","4.22.2017 275 shrub","hopper",3
"1192","4.22.2017 275 shrub","hemi-nymph",1
"1193","4.22.2017 180 open","beetle",10
"1194","4.22.2017 180 open","true bug",1
"1195","4.22.2017 180 open","orthoptera",1
"1196","4.22.2017 180 open","fly",1
"1197","4.22.2017 182 shrub","beetle",4
"1198","4.22.2017 182 shrub","true bug",1
"1199","4.22.2017 182 shrub","parasitoid wasp",1
"1200","4.22.2017 182 shrub","hemi-nymph",1
"1201","4.22.2017 182 open","hopper",2
"1202","4.22.2017 182 open","hemi-nymph",1
"1203","4.22.2017 182 open","micro beefly",3
"1204","4.22.2017 182 open","beetle",23
"1205","4.22.2017 182 open","fly",1
"1206","4.23.2017 197 shrub","beetle",4
"1207","4.23.2017 197 shrub","fly",1
"1208","4.23.2017 197 shrub","true bug",1
"1209","4.23.2017 289 open","beetle",8
"1210","4.23.2017 289 open","hopper",1
"1211","4.23.2017 289 open","true bug",1
"1212","4.23.2017 289 open","hemi-nymph",1
"1213","4.23.2017 267 open","beetle",28
"1214","4.23.2017 267 open","hemi-nymph",1
"1215","4.23.2017 267 open","predatory wasp",1
"1216","4.23.2017 266 shrub","beetle",12
"1217","4.23.2017 266 shrub","true bug",1
"1218","4.23.2017 266 shrub","hemi-nymph",1
"1219","4.23.2017 195 open","beetle",14
"1220","4.23.2017 195 open","true bug",1
"1221","4.23.2017 195 open","true bug",1
"1222","4.23.2017 195 open","fly",2
"1223","4.23.2017 146 open","beetle",13
"1224","4.23.2017 146 open","hopper",1
"1225","4.23.2017 146 open","ant",1
"1226","4.23.2017 146 open","true bug",1
"1227","4.23.2017 146 open","true bug",1
"1228","4.23.2017 197 open","beetle",18
"1229","4.23.2017 197 open","hopper",2
"1230","4.23.2017 197 open","hemi-nymph",1
"1231","4.23.2017 197 open","true bug",3
"1232","4.23.2017 197 open","fly",1
"1233","4.23.2017 197 open","parasitoid wasp",1
"1234","4.23.2017 289 shrub","beetle",1
"1235","4.23.2017 289 shrub","spider",1
"1236","4.23.2017 289 shrub","hopper",3
"1237","4.23.2017 289 shrub","beetle",3
"1238","4.23.2017 266 open","beetle",24
"1239","4.23.2017 266 open","true bug",1
"1240","4.23.2017 266 open","hopper",1
"1241","4.23.2017 146 shrub","beetle",3
"1242","4.23.2017 146 shrub","true bug",2
"1243","4.23.2017 146 shrub","hopper",1
"1244","4.23.2017 146 shrub","orthoptera",1
"1245","4.23.2017 146 shrub","ant",1
"1246","4.23.2017 146 shrub","hemi-nymph",1
"1247","4.23.2017 267 shrub","true bug",1
"1248","4.23.2017 267 shrub","beetle",11
"1249","4.23.2017 267 shrub","hopper",2
"1250","4.23.2017 267 shrub","fly",1
"1251","4.23.2017 195 shrub","lep",1
"1252","4.23.2017 195 shrub","beetle",23
"1253","4.23.2017 195 shrub","fly",2
"1254","4.23.2017 195 shrub","hemi-nymph",1
"1255","4.26.2017 295 shrub","hopper",1
"1256","4.26.2017 295 shrub","hemi-nymph",3
"1257","4.26.2017 295 shrub","beetle",1
"1258","4.26.2017 295 shrub","spider",1
"1259","4.26.2017 295 shrub","true bug",2
"1260","4.26.2017 295 shrub","parasitoid wasp",1
"1261","4.26.2017 264 open","beetle",5
"1262","4.26.2017 264 open","orthoptera",1
"1263","4.26.2017 264 open","hopper",2
"1264","4.26.2017 264 open","fly",1
"1265","4.26.2017 264 open","micro beefly",1
"1266","4.26.2017 264 open","true bug",2
"1267","4.26.2017 196 open","beetle",10
"1268","4.26.2017 196 open","aphid",1
"1269","4.26.2017 196 open","hopper",1
"1270","4.26.2017 196 open","fly",1
"1271","4.26.2017 196 open","true bug",1
"1272","4.26.2017 196 open","parasitoid wasp",1
