"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.descript","visitor.rtu.original","highest.rtu","flies.on","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","id.check","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"351","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",11,"","fly?","small fly?","Y","disappears from sight","","0:27:01","0:35:03","0:08:02",1,1,"","","4.15.2017 278 LO1 open pre","LO14.15.2017",2019-03-04 00:08:02,0.133888888888889,0.0909090909090909,0.0909090909090909
"352","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",11,"","fly","small fly?","Y","disappears","","0:31:46","0:35:47","0:04:01",1,1,"","","4.15.2017 278 LO1 open pre","LO14.15.2017",2019-03-04 00:04:01,0.0669444444444444,0.0909090909090909,0.0909090909090909
"353","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",11,"","fly?","small fly?","Y","crawls to back of flower out of sight","","0:46:19","0:46:42","0:00:23",1,1,"","","4.15.2017 278 LO1 open pre","LO14.15.2017",2019-03-04 00:00:23,0.00638888888888889,0.0909090909090909,0.0909090909090909
"354","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",11,"","tiny black fly","tiny black fly","Y","crawls off flower onto stem","","0:55:31","0:55:47","0:00:16",1,1,"","","4.15.2017 278 LO1 open pre","LO14.15.2017",2019-03-04 00:00:16,0.00444444444444444,0.0909090909090909,0.0909090909090909
"355","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",11,"muscoid","fly","bee","Y","","","1:21:08","1:21:19","0:00:11",1,1,"0:19:33","","4.15.2017 278 LO1 open pre","LO14.15.2017",2019-03-04 00:00:11,0.00305555555555556,0.0909090909090909,0.0909090909090909
"356","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",11,"","fly?","beetle","Y","was on outside of another flower first, didn't count that","","1:29:38","1:30:37","0:00:59",1,1,"0:28:03","","4.15.2017 278 LO1 open pre","LO14.15.2017",2019-03-04 00:00:59,0.0163888888888889,0.0909090909090909,0.0909090909090909
"357","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","tiny black fly","small fly?","Y","out of sight, crawls from back part to front of flower","","0:13:22","0:13:30","0:00:08",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:00:08,0.00222222222222222,0.111111111111111,0.111111111111111
"358","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","syrphid","syrphid","Y","","","0:19:04","0:20:20","0:01:16",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:01:16,0.0211111111111111,0.111111111111111,0.111111111111111
"359","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","syrphid","syrphid","Y","likely same invidiual as above","","0:20:32","0:20:36","0:00:04",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:00:04,0.00111111111111111,0.111111111111111,0.111111111111111
"360","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","syrphid","syrphid","Y","likely same invidiual as above","","0:20:49","0:23:44","0:02:55",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:02:55,0.0486111111111111,0.111111111111111,0.111111111111111
"361","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","tiny black","small fly?","Y","on back, disappears to front","","0:45:22","0:47:06","0:01:44",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:01:44,0.0288888888888889,0.111111111111111,0.111111111111111
"362","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","bombylid","bombylid","Y","","","0:50:18","0:50:38","0:00:20",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:00:20,0.00555555555555556,0.111111111111111,0.111111111111111
"363","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","bombylid","bombylid","Y","likely same invidiual as above","","0:51:39","0:51:41","0:00:02",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:00:02,0.000555555555555556,0.111111111111111,0.111111111111111
"364","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","bombylid","bombylid","Y","","","0:51:38","0:51:41","0:00:03",1,1,"","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:00:03,0.000833333333333333,0.111111111111111,0.111111111111111
"365","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","syprhid?","syrphid","Y","","","1:17:54","1:22:01","0:04:07",1,1,"0:15:44","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:04:07,0.0686111111111111,0.111111111111111,0.111111111111111
"366","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",9,"","syrphid?","syrphid","Y","likely same invidiual as above","","1:22:05","1:22:23","0:00:18",1,1,"0:19:55","","4.15.2017 280 LO2 open pre","LO24.15.2017",2019-03-04 00:00:18,0.005,0.111111111111111,0.111111111111111
"367","Jenna","LO3","282","open","pre","larrea","malacothrix","4.15.2017","1:05:22",6,"megachile sp","bee","bee - eucera?","Y","touchdown","","0:09:56","0:09:57","0:00:01",1,1,"","","4.15.2017 282 LO3 open pre","LO34.15.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"368","Jenna","LO3","282","open","pre","larrea","malacothrix","4.15.2017","1:05:22",6,"","syrphid","syrphid","Y","hovering a bit, touches multiple short times","","0:10:28","0:10:29","0:00:01",1,1,"","","4.15.2017 282 LO3 open pre","LO34.15.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"369","Jenna","LO3","282","open","pre","larrea","malacothrix","4.15.2017","1:05:22",6,"","syrphid","syrphid","Y","","","0:15:49","0:17:25","0:01:36",1,1,"","","4.15.2017 282 LO3 open pre","LO34.15.2017",2019-03-04 00:01:36,0.0266666666666667,0.166666666666667,0.166666666666667
"370","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",8,"","syrphid","syrphid","Y","","","0:07:14","0:09:55","0:02:41",1,1,"","","4.15.2017 294 LO4 open pre","LO44.15.2017",2019-03-04 00:02:41,0.0447222222222222,0.125,0.125
"371","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",8,"big!","syrphid","syrphid - same as in one of stephs videos","Y","","","0:20:23","0:21:29","0:01:06",1,1,"","","4.15.2017 294 LO4 open pre","LO44.15.2017",2019-03-04 00:01:06,0.0183333333333333,0.125,0.125
"372","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",8,"big!","syrphid","syrphid","Y","same as above but left screen","","0:21:34","0:27:09","0:05:35",2,2,"","","4.15.2017 294 LO4 open pre","LO44.15.2017",2019-03-04 00:05:35,0.0930555555555556,0.25,0.25
"373","Jenna","LO5","295","open","pre","larrea","malacothrix","4.15.2017","1:15:33",6,"","syrphid","syrphid","Y","","","0:08:24","0:08:25","0:00:01",1,1,"","","4.15.2017 295 LO5 open pre","LO54.15.2017",2019-03-04 00:00:01,0.000277777777777778,0.166666666666667,0.166666666666667
"374","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",9,"","tiny black fly","tiny black fly","Y","crawls onto stem","","0:00:25","0:02:24","0:01:59",1,1,"","","4.15.2017 299 LO6 open pre","LO64.15.2017",2019-03-04 00:01:59,0.0330555555555556,0.111111111111111,0.111111111111111
"375","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",9,"","syrphid","syrphid","Y","","in third vid flower falls away from view","0:05:19","0:09:29","0:04:10",1,1,"","","4.15.2017 299 LO6 open pre","LO64.15.2017",2019-03-04 00:04:10,0.0694444444444444,0.111111111111111,0.111111111111111
"376","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",9,"","syrphid","syrphid","Y","","","0:20:42","0:24:46","0:04:04",4,3,"","","4.15.2017 299 LO6 open pre","LO64.15.2017",2019-03-04 00:04:04,0.0677777777777778,0.444444444444444,0.333333333333333
"377","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",9,"","syrphid","syrphid","Y","","","1:00:11","1:00:26","0:00:15",1,1,"","","4.15.2017 299 LO6 open pre","LO64.15.2017",2019-03-04 00:00:15,0.00416666666666667,0.111111111111111,0.111111111111111
"378","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",12,"","syrphid","syrphid","Y","","","0:06:00","0:07:57","0:01:57",1,1,"","","4.15.2017 278 LS1 shrub pre","LS14.15.2017",2019-03-04 00:01:57,0.0325,0.0833333333333333,0.0833333333333333
"379","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",12,"","syrphid","syrphid","Y","","","0:08:16","0:10:48","0:02:32",1,1,"","","4.15.2017 278 LS1 shrub pre","LS14.15.2017",2019-03-04 00:02:32,0.0422222222222222,0.0833333333333333,0.0833333333333333
"380","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",12,"","syrphid","syrphid","Y","","","0:09:07","0:12:50","0:03:43",1,1,"","","4.15.2017 278 LS1 shrub pre","LS14.15.2017",2019-03-04 00:03:43,0.0619444444444444,0.0833333333333333,0.0833333333333333
"381","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",12,"","small fly","small fly","Y","touchdown","","0:28:45","0:28:46","0:00:01",1,1,"","","4.15.2017 278 LS1 shrub pre","LS14.15.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"382","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",12,"","syrphid","syrphid","Y","","","0:52:34","0:53:08","0:00:34",1,1,"1:04:23","","4.15.2017 278 LS1 shrub pre","LS14.15.2017",2019-03-04 00:00:34,0.00944444444444444,0.0833333333333333,0.0833333333333333
"383","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",12,"","small fly","small fly","Y","outer part of petal","","1:28:20","1:28:28","0:00:08",1,1,"0:23:57","","4.15.2017 278 LS1 shrub pre","LS14.15.2017",2019-03-04 00:00:08,0.00222222222222222,0.0833333333333333,0.0833333333333333
"384","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",12,"","syrphid","syrphid","Y","outside of flower","","1:35:51","1:35:52","0:00:01",1,1,"0:31:28","","4.15.2017 278 LS1 shrub pre","LS14.15.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"385","Jenna","LS2","280","shrub","pre","larrea","malacothrix","4.15.2017","1:38:29",10,"","syrphid?","syrphid","Y","","","0:28:59","0:29:41","0:00:42",2,2,"1:04:04","","4.15.2017 280 LS2 shrub pre","LS24.15.2017",2019-03-04 00:00:42,0.0116666666666667,0.2,0.2
"386","Jenna","LS2","280","shrub","pre","larrea","malacothrix","4.15.2017","1:38:29",10,"","syrphid?","syrphid","Y","","","1:26:59","1:32:50","0:05:51",3,3,"0:22:55","","4.15.2017 280 LS2 shrub pre","LS24.15.2017",2019-03-04 00:05:51,0.0975,0.3,0.3
"387","Jenna","LS3","282","shrub","pre","larrea","malacothrix","4.15.2017","0:53:06",5,"","syrphid","syrphid","Y","","","0:20:20","0:20:31","0:00:11",1,1,"","","4.15.2017 282 LS3 shrub pre","LS34.15.2017",2019-03-04 00:00:11,0.00305555555555556,0.2,0.2
"388","Jenna","LS3","282","shrub","pre","larrea","malacothrix","4.15.2017","0:53:06",5,"","syrphid","syrphid","Y","","","0:21:57","0:22:56","0:00:59",1,1,"","","4.15.2017 282 LS3 shrub pre","LS34.15.2017",2019-03-04 00:00:59,0.0163888888888889,0.2,0.2
"389","Jenna","LS4","294","shrub","pre","larrea","malacothrix","4.15.2017","0:48:11",8,"","syrphid","syrphid","Y","","","0:03:39","0:04:34","0:00:55",1,1,"","","4.15.2017 294 LS4 shrub pre","LS44.15.2017",2019-03-04 00:00:55,0.0152777777777778,0.125,0.125
"390","Jenna","LS4","294","shrub","pre","larrea","malacothrix","4.15.2017","0:48:11",8,"","syrphid","syrphid","Y","","","0:10:57","0:14:42","0:03:45",1,1,"","","4.15.2017 294 LS4 shrub pre","LS44.15.2017",2019-03-04 00:03:45,0.0625,0.125,0.125
"391","Jenna","LS4","294","shrub","pre","larrea","malacothrix","4.15.2017","0:48:11",8,"","syrphid","syrphid","Y","touchdown","","0:18:37","0:18:38","0:00:01",1,1,"","","4.15.2017 294 LS4 shrub pre","LS44.15.2017",2019-03-04 00:00:01,0.000277777777777778,0.125,0.125
"392","Jenna","LS5","295","shrub","pre","larrea","malacothrix","4.15.2017","1:02:53",6,"","syrphid","syrphid","Y","","","0:29:54","0:29:56","0:00:02",1,1,"","","4.15.2017 295 LS5 shrub pre","LS54.15.2017",2019-03-04 00:00:02,0.000555555555555556,0.166666666666667,0.166666666666667
"393","Jenna","LS5","295","shrub","pre","larrea","malacothrix","4.15.2017","1:02:53",6,"","syrphid","syrphid","Y","","","0:53:18","0:54:36","0:01:18",1,1,"","","4.15.2017 295 LS5 shrub pre","LS54.15.2017",2019-03-04 00:01:18,0.0216666666666667,0.166666666666667,0.166666666666667
"394","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",10,"","syrphid","syrphid","Y","","","0:02:51","0:08:29","0:05:38",1,1,"","","4.15.2017 299 LS6 shrub pre","LS64.15.2017",2019-03-04 00:05:38,0.0938888888888889,0.1,0.1
"395","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",10,"","syrphid","syrphid","Y","","","0:10:20","0:10:46","0:00:26",1,1,"","","4.15.2017 299 LS6 shrub pre","LS64.15.2017",2019-03-04 00:00:26,0.00722222222222222,0.1,0.1
"396","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",10,"","syrphid","syrphid","Y","","","0:26:06","0:26:19","0:00:13",1,1,"","","4.15.2017 299 LS6 shrub pre","LS64.15.2017",2019-03-04 00:00:13,0.00361111111111111,0.1,0.1
"397","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",10,"","syrphid","syrphid","Y","","","0:51:08","0:52:31","0:01:23",1,1,"","","4.15.2017 299 LS6 shrub pre","LS64.15.2017",2019-03-04 00:01:23,0.0230555555555556,0.1,0.1
"398","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",10,"","syrphid","syrphid","Y","","","0:53:51","0:53:51","0:00:01",1,1,"","","4.15.2017 299 LS6 shrub pre","LS64.15.2017",2019-03-04 00:00:01,0.000277777777777778,0.1,0.1
"399","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"orange and black","lep","butterfly","Y","","","0:03:47","0:03:48","0:00:01",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"400","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"","tiny black beetle?","tiny black beetle?","Y","lands on outer portion, crawls to inner","","0:06:33","0:07:05","0:00:32",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:00:32,0.00888888888888889,0.0833333333333333,0.0833333333333333
"401","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"","tiny black","fly","Y","","","0:09:11","0:47:39","0:38:28",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:38:28,0.641111111111111,0.0833333333333333,0.0833333333333333
"402","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"","small fly?","small fly?","Y","","","0:27:19","0:35:16","0:07:57",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:07:57,0.1325,0.0833333333333333,0.0833333333333333
"403","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"","black fly?","black fly?","Y","","","0:52:03","0:52:10","0:00:07",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:00:07,0.00194444444444444,0.0833333333333333,0.0833333333333333
"404","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"","syrphid","syrphid","Y","","","0:59:05","0:59:09","0:00:04",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:00:04,0.00111111111111111,0.0833333333333333,0.0833333333333333
"405","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"","syrphid","syrphid","Y","","","1:04:43","1:04:44","0:00:01",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:00:01,0.000277777777777778,0.0833333333333333,0.0833333333333333
"406","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",12,"","tiny black fly","tiny black fly","Y","flies on but crawls onto back","","1:15:20","1:15:24","0:00:04",1,1,"","","4.16.2017 264 LO1 open pre","LO14.16.2017",2019-03-04 00:00:04,0.00111111111111111,0.0833333333333333,0.0833333333333333
"407","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid","syrphid","Y","","","0:13:26","0:14:12","0:00:46",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:00:46,0.0127777777777778,0.125,0.125
"408","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid","syrphid","Y","","","0:18:05","0:19:00","0:00:55",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:00:55,0.0152777777777778,0.125,0.125
"409","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid","syrphid","Y","","","0:22:47","0:23:00","0:00:13",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:00:13,0.00361111111111111,0.125,0.125
"410","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid","syrphid","Y","","","0:28:01","0:31:47","0:03:46",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:03:46,0.0627777777777778,0.125,0.125
"411","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid","syrphid","Y","","","0:32:00","0:32:01","0:00:01",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:00:01,0.000277777777777778,0.125,0.125
"412","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid?","syrphid","Y","","","0:47:42","0:49:56","0:02:14",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:02:14,0.0372222222222222,0.125,0.125
"413","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid","syrphid","Y","","","0:58:31","0:58:58","0:00:27",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:00:27,0.0075,0.125,0.125
"414","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",8,"","syrphid","syrphid","Y","","","1:03:05","1:06:56","0:03:51",1,1,"","","4.16.2017 286 LO3 open pre","LO34.16.2017",2019-03-04 00:03:51,0.0641666666666667,0.125,0.125
"415","Jenna","LO4","182","open","pre","larrea","malacothrix","4.16.2017","1:02:46",7,"","tiny black","tiny black","Y","disappears from sight","","0:14:26","0:15:27","0:01:01",1,1,"","","4.16.2017 182 LO4 open pre","LO44.16.2017",2019-03-04 00:01:01,0.0169444444444444,0.142857142857143,0.142857142857143
"416","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","small fly","Y","lands on outside of flower, crawls onto stem","","0:07:54","0:08:05","0:00:11",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:11,0.00305555555555556,0.1,0.1
"417","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","small fly","Y","flies to outer, crawls inside","","0:11:46","0:11:49","0:00:03",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:03,0.000833333333333333,0.1,0.1
"418","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","tiny black","tiny black","Y","","","0:29:33","0:33:05","0:03:32",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:03:32,0.0588888888888889,0.1,0.1
"419","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","tiny black","tiny black","Y","","","0:30:29","0:30:52","0:00:23",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:23,0.00638888888888889,0.1,0.1
"420","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","tiny black","tiny black","Y","","","0:37:09","0:39:53","0:02:44",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:02:44,0.0455555555555556,0.1,0.1
"421","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","bombylid","bombylid","Y","","","0:47:47","0:47:48","0:00:01",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:01,0.000277777777777778,0.1,0.1
"422","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","small fly","Y","flies to outer","","0:49:22","0:50:04","0:00:42",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:42,0.0116666666666667,0.1,0.1
"423","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","small fly","Y","","","0:49:43","0:55:48","0:06:05",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:06:05,0.101388888888889,0.1,0.1
"424","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","small fly","Y","flies to outer part","","1:06:57","1:07:28","0:00:31",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:31,0.00861111111111111,0.1,0.1
"425","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","tiny black","Y","","rewatch","1:08:32","?","#VALUE!",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",NA,NA,0.1,0.1
"426","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","tiny black","Y","","rewatch","1:08:32","1:09:09","0:00:37",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:37,0.0102777777777778,0.1,0.1
"427","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","tiny black","tiny black","Y","","","1:09:10","1:09:34","0:00:24",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:24,0.00666666666666667,0.1,0.1
"428","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","small fly","tiny black","Y","outer part of flower","","1:10:54","1:10:56","0:00:02",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:02,0.000555555555555556,0.1,0.1
"429","Jenna","LO5","185","open","pre","larrea","malacothrix","4.16.2017","1:15:05",10,"","?","tiny black","Y","chased away by tiny black pair","","1:14:18","1:14:30","0:00:12",1,1,"","","4.16.2017 185 LO5 open pre","LO54.16.2017",2019-03-04 00:00:12,0.00333333333333333,0.1,0.1
"430","Jenna","LO6","291","open","pre","larrea","malacothrix","4.16.2017","1:04:23",6,"","small fly?","small fly?","Y","disappears into flower","","0:35:24","0:35:29","0:00:05",1,1,"","","4.16.2017 291 LO6 open pre","LO64.16.2017",2019-03-04 00:00:05,0.00138888888888889,0.166666666666667,0.166666666666667
"431","Jenna","LO6","291","open","pre","larrea","malacothrix","4.16.2017","1:04:23",6,"","syprhid","syprhid","Y","","","0:55:24","0:55:26","0:00:02",1,1,"","","4.16.2017 291 LO6 open pre","LO64.16.2017",2019-03-04 00:00:02,0.000555555555555556,0.166666666666667,0.166666666666667
"432","Jenna","LO6","291","open","pre","larrea","malacothrix","4.16.2017","1:04:23",6,"","tiny black","tiny black","Y","stays until end","","1:04:12","1:04:23","0:00:11",1,1,"","","4.16.2017 291 LO6 open pre","LO64.16.2017",2019-03-04 00:00:11,0.00305555555555556,0.166666666666667,0.166666666666667
"433","Jenna","LS1","264","shrub","pre","larrea","malacothrix","4.16.2017","1:37:38",11,"","tiny black?","tiny black?","Y","disappears into flower, doesn't move much","","0:00:00","0:27:28","0:27:28",1,1,"","","4.16.2017 264 LS1 shrub pre","LS14.16.2017",2019-03-04 00:27:28,0.457777777777778,0.0909090909090909,0.0909090909090909
"434","Jenna","LS1","264","shrub","pre","larrea","malacothrix","4.16.2017","1:37:38",11,"","syrphid","syrphid","Y","","","0:27:51","0:28:44","0:00:53",2,2,"","","4.16.2017 264 LS1 shrub pre","LS14.16.2017",2019-03-04 00:00:53,0.0147222222222222,0.181818181818182,0.181818181818182
"435","Jenna","LS1","264","shrub","pre","larrea","malacothrix","4.16.2017","1:37:38",11,"","tiny black","tiny black","Y","","","1:11:21","1:11:54","0:00:33",1,1,"0:05:21","","4.16.2017 264 LS1 shrub pre","LS14.16.2017",2019-03-04 00:00:33,0.00916666666666667,0.0909090909090909,0.0909090909090909
"436","Jenna","LS1","264","shrub","pre","larrea","malacothrix","4.16.2017","1:37:38",11,"","tiny black","tiny black","Y","","","1:13:09","1:13:23","0:00:14",1,1,"0:07:09","","4.16.2017 264 LS1 shrub pre","LS14.16.2017",2019-03-04 00:00:14,0.00388888888888889,0.0909090909090909,0.0909090909090909
"437","Jenna","LS1","264","shrub","pre","larrea","malacothrix","4.16.2017","1:37:38",11,"","syrphid","syrphid","Y","","","1:35:00","1:35:01","0:00:01",1,1,"0:29:00","","4.16.2017 264 LS1 shrub pre","LS14.16.2017",2019-03-04 00:00:01,0.000277777777777778,0.0909090909090909,0.0909090909090909
"438","Jenna","LS2","276","shrub","pre","larrea","malacothrix","4.16.2017","1:41:53",6,"","fly","fly","Y","disappears behind flower","","0:04:10","0:06:49","0:02:39",1,1,"","","4.16.2017 276 LS2 shrub pre","LS24.16.2017",2019-03-04 00:02:39,0.0441666666666667,0.166666666666667,0.166666666666667
"439","Jenna","LS2","276","shrub","pre","larrea","malacothrix","4.16.2017","1:41:53",6,"","fly","tiny black","Y","","","0:20:38","0:21:57","0:01:19",1,1,"","","4.16.2017 276 LS2 shrub pre","LS24.16.2017",2019-03-04 00:01:19,0.0219444444444444,0.166666666666667,0.166666666666667
"440","Jenna","LS2","276","shrub","pre","larrea","malacothrix","4.16.2017","1:41:53",6,"","tiny black","tiny black","Y","","","1:18:15","1:18:47","0:00:32",1,1,"0:12:15","","4.16.2017 276 LS2 shrub pre","LS24.16.2017",2019-03-04 00:00:32,0.00888888888888889,0.166666666666667,0.166666666666667
