"","PlantID","treatment","flowering","Date","TimeOut","flowers.shrub","flowers.pot","het.shrub.blooming.neighbours","het.cactus.blooming.neighbours","understory.richness","het.annual.floral.density","understory.assoc","uniID","rtu","total.visits","total.flowers","Length","pos.Length","dec.Length","visits.per.hour","flowers.per.hour"
"356","282","open","pre","4.15.2017","13:05",0,"6",0,0,2,0,"no","LO34.15.2017","bee",1,1,"1:05:22",2018-06-18 01:05:22,1.08944444444444,0.917899031106578,0.917899031106578
"357","282","open","pre","4.15.2017","13:05",0,"6",0,0,2,0,"no","LO34.15.2017","other",0,0,"1:05:22",2018-06-18 01:05:22,1.08944444444444,0,0
"358","282","open","pre","4.15.2017","13:05",0,"6",0,0,2,0,"no","LO34.15.2017","bombylid",0,0,"1:05:22",2018-06-18 01:05:22,1.08944444444444,0,0
"359","282","open","pre","4.15.2017","13:05",0,"6",0,0,2,0,"no","LO34.15.2017","lep",0,0,"1:05:22",2018-06-18 01:05:22,1.08944444444444,0,0
"360","282","open","pre","4.15.2017","13:05",0,"6",0,0,2,0,"no","LO34.15.2017","honeybee",0,0,"1:05:22",2018-06-18 01:05:22,1.08944444444444,0,0
"361","294","open","pre","4.15.2017","13:13",0,"9",0,0,3,0,"no","LO44.15.2017","syrphid",3,4,"1:06:59",2018-06-18 01:06:59,1.11638888888889,2.68723563075392,3.58298084100523
"362","294","open","pre","4.15.2017","13:13",0,"9",0,0,3,0,"no","LO44.15.2017","bee",0,0,"1:06:59",2018-06-18 01:06:59,1.11638888888889,0,0
"363","294","open","pre","4.15.2017","13:13",0,"9",0,0,3,0,"no","LO44.15.2017","other",0,0,"1:06:59",2018-06-18 01:06:59,1.11638888888889,0,0
"364","294","open","pre","4.15.2017","13:13",0,"9",0,0,3,0,"no","LO44.15.2017","bombylid",0,0,"1:06:59",2018-06-18 01:06:59,1.11638888888889,0,0
"365","294","open","pre","4.15.2017","13:13",0,"9",0,0,3,0,"no","LO44.15.2017","lep",0,0,"1:06:59",2018-06-18 01:06:59,1.11638888888889,0,0
"366","294","open","pre","4.15.2017","13:13",0,"9",0,0,3,0,"no","LO44.15.2017","honeybee",0,0,"1:06:59",2018-06-18 01:06:59,1.11638888888889,0,0
"367","295","open","pre","4.15.2017","13:20",0,"6",0,0,2,4,"no","LO54.15.2017","syrphid",1,1,"1:15:33",2018-06-18 01:15:33,1.25916666666667,0.794176042356056,0.794176042356056
"368","295","open","pre","4.15.2017","13:20",0,"6",0,0,2,4,"no","LO54.15.2017","bee",0,0,"1:15:33",2018-06-18 01:15:33,1.25916666666667,0,0
"369","295","open","pre","4.15.2017","13:20",0,"6",0,0,2,4,"no","LO54.15.2017","other",0,0,"1:15:33",2018-06-18 01:15:33,1.25916666666667,0,0
"370","295","open","pre","4.15.2017","13:20",0,"6",0,0,2,4,"no","LO54.15.2017","bombylid",0,0,"1:15:33",2018-06-18 01:15:33,1.25916666666667,0,0
"371","295","open","pre","4.15.2017","13:20",0,"6",0,0,2,4,"no","LO54.15.2017","lep",0,0,"1:15:33",2018-06-18 01:15:33,1.25916666666667,0,0
"372","295","open","pre","4.15.2017","13:20",0,"6",0,0,2,4,"no","LO54.15.2017","honeybee",0,0,"1:15:33",2018-06-18 01:15:33,1.25916666666667,0,0
"373","299","open","pre","4.15.2017","13:28",0,"11",0,0,3,0,"no","LO64.15.2017","syrphid",3,6,"1:07:23",2018-06-18 01:07:23,1.12305555555556,2.67128370022261,5.34256740044521
"374","299","open","pre","4.15.2017","13:28",0,"11",0,0,3,0,"no","LO64.15.2017","bee",0,0,"1:07:23",2018-06-18 01:07:23,1.12305555555556,0,0
"375","299","open","pre","4.15.2017","13:28",0,"11",0,0,3,0,"no","LO64.15.2017","other",1,1,"1:07:23",2018-06-18 01:07:23,1.12305555555556,0.890427900074202,0.890427900074202
"376","299","open","pre","4.15.2017","13:28",0,"11",0,0,3,0,"no","LO64.15.2017","bombylid",0,0,"1:07:23",2018-06-18 01:07:23,1.12305555555556,0,0
"377","299","open","pre","4.15.2017","13:28",0,"11",0,0,3,0,"no","LO64.15.2017","lep",0,0,"1:07:23",2018-06-18 01:07:23,1.12305555555556,0,0
"378","299","open","pre","4.15.2017","13:28",0,"11",0,0,3,0,"no","LO64.15.2017","honeybee",0,0,"1:07:23",2018-06-18 01:07:23,1.12305555555556,0,0
"379","278","shrub","pre","4.15.2017","12:42",0,"12",0,0,3,0,"no","LS14.15.2017","syrphid",5,5,"1:36:25",2018-06-18 01:36:25,1.60694444444444,3.11149524632671,3.11149524632671
"380","278","shrub","pre","4.15.2017","12:42",0,"12",0,0,3,0,"no","LS14.15.2017","bee",0,0,"1:36:25",2018-06-18 01:36:25,1.60694444444444,0,0
"381","278","shrub","pre","4.15.2017","12:42",0,"12",0,0,3,0,"no","LS14.15.2017","other",2,2,"1:36:25",2018-06-18 01:36:25,1.60694444444444,1.24459809853068,1.24459809853068
"382","278","shrub","pre","4.15.2017","12:42",0,"12",0,0,3,0,"no","LS14.15.2017","bombylid",0,0,"1:36:25",2018-06-18 01:36:25,1.60694444444444,0,0
"383","278","shrub","pre","4.15.2017","12:42",0,"12",0,0,3,0,"no","LS14.15.2017","lep",0,0,"1:36:25",2018-06-18 01:36:25,1.60694444444444,0,0
"384","278","shrub","pre","4.15.2017","12:42",0,"12",0,0,3,0,"no","LS14.15.2017","honeybee",0,0,"1:36:25",2018-06-18 01:36:25,1.60694444444444,0,0
"385","280","shrub","pre","4.15.2017","12:49",0,"10",0,0,2,0,"ephedra","LS24.15.2017","syrphid",2,5,"1:38:29",2018-06-18 01:38:29,1.64138888888889,1.21848028431207,3.04620071078017
"386","280","shrub","pre","4.15.2017","12:49",0,"10",0,0,2,0,"ephedra","LS24.15.2017","bee",0,0,"1:38:29",2018-06-18 01:38:29,1.64138888888889,0,0
"387","280","shrub","pre","4.15.2017","12:49",0,"10",0,0,2,0,"ephedra","LS24.15.2017","other",0,0,"1:38:29",2018-06-18 01:38:29,1.64138888888889,0,0
"388","280","shrub","pre","4.15.2017","12:49",0,"10",0,0,2,0,"ephedra","LS24.15.2017","bombylid",0,0,"1:38:29",2018-06-18 01:38:29,1.64138888888889,0,0
"389","280","shrub","pre","4.15.2017","12:49",0,"10",0,0,2,0,"ephedra","LS24.15.2017","lep",0,0,"1:38:29",2018-06-18 01:38:29,1.64138888888889,0,0
"390","280","shrub","pre","4.15.2017","12:49",0,"10",0,0,2,0,"ephedra","LS24.15.2017","honeybee",0,0,"1:38:29",2018-06-18 01:38:29,1.64138888888889,0,0
"391","282","shrub","pre","4.15.2017","13:05",0,"6",0,0,3,0,"no","LS34.15.2017","syrphid",2,2,"0:53:06",2018-06-18 00:53:06,0.885,2.25988700564972,2.25988700564972
"392","282","shrub","pre","4.15.2017","13:05",0,"6",0,0,3,0,"no","LS34.15.2017","bee",0,0,"0:53:06",2018-06-18 00:53:06,0.885,0,0
"393","282","shrub","pre","4.15.2017","13:05",0,"6",0,0,3,0,"no","LS34.15.2017","other",0,0,"0:53:06",2018-06-18 00:53:06,0.885,0,0
"394","282","shrub","pre","4.15.2017","13:05",0,"6",0,0,3,0,"no","LS34.15.2017","bombylid",0,0,"0:53:06",2018-06-18 00:53:06,0.885,0,0
"395","282","shrub","pre","4.15.2017","13:05",0,"6",0,0,3,0,"no","LS34.15.2017","lep",0,0,"0:53:06",2018-06-18 00:53:06,0.885,0,0
"396","282","shrub","pre","4.15.2017","13:05",0,"6",0,0,3,0,"no","LS34.15.2017","honeybee",0,0,"0:53:06",2018-06-18 00:53:06,0.885,0,0
"397","294","shrub","pre","4.15.2017","13:13",0,"9",0,0,3,4,"ephedra","LS44.15.2017","syrphid",3,3,"0:48:11",2018-06-18 00:48:11,0.803055555555556,3.7357315807679,3.7357315807679
"398","294","shrub","pre","4.15.2017","13:13",0,"9",0,0,3,4,"ephedra","LS44.15.2017","bee",0,0,"0:48:11",2018-06-18 00:48:11,0.803055555555556,0,0
"399","294","shrub","pre","4.15.2017","13:13",0,"9",0,0,3,4,"ephedra","LS44.15.2017","other",0,0,"0:48:11",2018-06-18 00:48:11,0.803055555555556,0,0
"400","294","shrub","pre","4.15.2017","13:13",0,"9",0,0,3,4,"ephedra","LS44.15.2017","bombylid",0,0,"0:48:11",2018-06-18 00:48:11,0.803055555555556,0,0
"401","294","shrub","pre","4.15.2017","13:13",0,"9",0,0,3,4,"ephedra","LS44.15.2017","lep",0,0,"0:48:11",2018-06-18 00:48:11,0.803055555555556,0,0
"402","294","shrub","pre","4.15.2017","13:13",0,"9",0,0,3,4,"ephedra","LS44.15.2017","honeybee",0,0,"0:48:11",2018-06-18 00:48:11,0.803055555555556,0,0
"403","295","shrub","pre","4.15.2017","13:20",0,"6",0,0,4,2,"acamp","LS54.15.2017","syrphid",2,2,"1:02:53",2018-06-18 01:02:53,1.04805555555556,1.90829578584681,1.90829578584681
"404","295","shrub","pre","4.15.2017","13:20",0,"6",0,0,4,2,"acamp","LS54.15.2017","bee",0,0,"1:02:53",2018-06-18 01:02:53,1.04805555555556,0,0
"405","295","shrub","pre","4.15.2017","13:20",0,"6",0,0,4,2,"acamp","LS54.15.2017","other",0,0,"1:02:53",2018-06-18 01:02:53,1.04805555555556,0,0
"406","295","shrub","pre","4.15.2017","13:20",0,"6",0,0,4,2,"acamp","LS54.15.2017","bombylid",0,0,"1:02:53",2018-06-18 01:02:53,1.04805555555556,0,0
"407","295","shrub","pre","4.15.2017","13:20",0,"6",0,0,4,2,"acamp","LS54.15.2017","lep",0,0,"1:02:53",2018-06-18 01:02:53,1.04805555555556,0,0
"408","295","shrub","pre","4.15.2017","13:20",0,"6",0,0,4,2,"acamp","LS54.15.2017","honeybee",0,0,"1:02:53",2018-06-18 01:02:53,1.04805555555556,0,0
"409","299","shrub","pre","4.15.2017","13:28",0,"11",0,0,2,0,"acamp","LS64.15.2017","syrphid",5,5,"1:07:09",2018-06-18 01:07:09,1.11916666666667,4.46760982874162,4.46760982874162
"410","299","shrub","pre","4.15.2017","13:28",0,"11",0,0,2,0,"acamp","LS64.15.2017","bee",0,0,"1:07:09",2018-06-18 01:07:09,1.11916666666667,0,0
"411","299","shrub","pre","4.15.2017","13:28",0,"11",0,0,2,0,"acamp","LS64.15.2017","other",0,0,"1:07:09",2018-06-18 01:07:09,1.11916666666667,0,0
"412","299","shrub","pre","4.15.2017","13:28",0,"11",0,0,2,0,"acamp","LS64.15.2017","bombylid",0,0,"1:07:09",2018-06-18 01:07:09,1.11916666666667,0,0
"413","299","shrub","pre","4.15.2017","13:28",0,"11",0,0,2,0,"acamp","LS64.15.2017","lep",0,0,"1:07:09",2018-06-18 01:07:09,1.11916666666667,0,0
"414","299","shrub","pre","4.15.2017","13:28",0,"11",0,0,2,0,"acamp","LS64.15.2017","honeybee",0,0,"1:07:09",2018-06-18 01:07:09,1.11916666666667,0,0
"415","264","open","pre","4.16.2017","11:50",1,"12",0,0,1,0,"no","LO14.16.2017","syrphid",2,2,"1:35:35",2018-06-18 01:35:35,1.59305555555556,1.25544899738448,1.25544899738448
"416","264","open","pre","4.16.2017","11:50",1,"12",0,0,1,0,"no","LO14.16.2017","bee",0,0,"1:35:35",2018-06-18 01:35:35,1.59305555555556,0,0
"417","264","open","pre","4.16.2017","11:50",1,"12",0,0,1,0,"no","LO14.16.2017","other",5,5,"1:35:35",2018-06-18 01:35:35,1.59305555555556,3.1386224934612,3.1386224934612
"418","264","open","pre","4.16.2017","11:50",1,"12",0,0,1,0,"no","LO14.16.2017","bombylid",0,0,"1:35:35",2018-06-18 01:35:35,1.59305555555556,0,0
"419","264","open","pre","4.16.2017","11:50",1,"12",0,0,1,0,"no","LO14.16.2017","lep",1,1,"1:35:35",2018-06-18 01:35:35,1.59305555555556,0.627724498692241,0.627724498692241
"420","264","open","pre","4.16.2017","11:50",1,"12",0,0,1,0,"no","LO14.16.2017","honeybee",0,0,"1:35:35",2018-06-18 01:35:35,1.59305555555556,0,0
"421","286","open","pre","4.16.2017","12:09",0,"7",0,0,2,0,"no","LO34.16.2017","syrphid",8,8,"1:06:56",2018-06-18 01:06:56,1.11555555555556,7.17131474103586,7.17131474103586
"422","286","open","pre","4.16.2017","12:09",0,"7",0,0,2,0,"no","LO34.16.2017","bee",0,0,"1:06:56",2018-06-18 01:06:56,1.11555555555556,0,0
"423","286","open","pre","4.16.2017","12:09",0,"7",0,0,2,0,"no","LO34.16.2017","other",0,0,"1:06:56",2018-06-18 01:06:56,1.11555555555556,0,0
"424","286","open","pre","4.16.2017","12:09",0,"7",0,0,2,0,"no","LO34.16.2017","bombylid",0,0,"1:06:56",2018-06-18 01:06:56,1.11555555555556,0,0
"425","286","open","pre","4.16.2017","12:09",0,"7",0,0,2,0,"no","LO34.16.2017","lep",0,0,"1:06:56",2018-06-18 01:06:56,1.11555555555556,0,0
"426","286","open","pre","4.16.2017","12:09",0,"7",0,0,2,0,"no","LO34.16.2017","honeybee",0,0,"1:06:56",2018-06-18 01:06:56,1.11555555555556,0,0
"427","182","open","pre","4.16.2017","12:15",3,"7",0,0,2,7,"no","LO44.16.2017","syrphid",0,0,"1:02:46",2018-06-18 01:02:46,1.04611111111111,0,0
"428","182","open","pre","4.16.2017","12:15",3,"7",0,0,2,7,"no","LO44.16.2017","bee",0,0,"1:02:46",2018-06-18 01:02:46,1.04611111111111,0,0
"429","182","open","pre","4.16.2017","12:15",3,"7",0,0,2,7,"no","LO44.16.2017","other",1,1,"1:02:46",2018-06-18 01:02:46,1.04611111111111,0.955921402018056,0.955921402018056
"430","182","open","pre","4.16.2017","12:15",3,"7",0,0,2,7,"no","LO44.16.2017","bombylid",0,0,"1:02:46",2018-06-18 01:02:46,1.04611111111111,0,0
"431","182","open","pre","4.16.2017","12:15",3,"7",0,0,2,7,"no","LO44.16.2017","lep",0,0,"1:02:46",2018-06-18 01:02:46,1.04611111111111,0,0
"432","182","open","pre","4.16.2017","12:15",3,"7",0,0,2,7,"no","LO44.16.2017","honeybee",0,0,"1:02:46",2018-06-18 01:02:46,1.04611111111111,0,0
"433","185","open","pre","4.16.2017","12:21",0,"12",1,0,4,0,"no","LO54.16.2017","syrphid",0,0,"1:15:05",2018-06-18 01:15:05,1.25138888888889,0,0
"434","185","open","pre","4.16.2017","12:21",0,"12",1,0,4,0,"no","LO54.16.2017","bee",0,0,"1:15:05",2018-06-18 01:15:05,1.25138888888889,0,0
"435","185","open","pre","4.16.2017","12:21",0,"12",1,0,4,0,"no","LO54.16.2017","other",13,13,"1:15:05",2018-06-18 01:15:05,1.25138888888889,10.3884572697003,10.3884572697003
"436","185","open","pre","4.16.2017","12:21",0,"12",1,0,4,0,"no","LO54.16.2017","bombylid",1,1,"1:15:05",2018-06-18 01:15:05,1.25138888888889,0.799112097669256,0.799112097669256
"437","185","open","pre","4.16.2017","12:21",0,"12",1,0,4,0,"no","LO54.16.2017","lep",0,0,"1:15:05",2018-06-18 01:15:05,1.25138888888889,0,0
"438","185","open","pre","4.16.2017","12:21",0,"12",1,0,4,0,"no","LO54.16.2017","honeybee",0,0,"1:15:05",2018-06-18 01:15:05,1.25138888888889,0,0
"439","291","open","pre","4.16.2017","12:29",1,"6",0,0,2,1,"no","LO64.16.2017","syrphid",1,1,"1:04:23",2018-06-18 01:04:23,1.07305555555556,0.931918198291483,0.931918198291483
"440","291","open","pre","4.16.2017","12:29",1,"6",0,0,2,1,"no","LO64.16.2017","bee",0,0,"1:04:23",2018-06-18 01:04:23,1.07305555555556,0,0
"441","291","open","pre","4.16.2017","12:29",1,"6",0,0,2,1,"no","LO64.16.2017","other",2,2,"1:04:23",2018-06-18 01:04:23,1.07305555555556,1.86383639658297,1.86383639658297
"442","291","open","pre","4.16.2017","12:29",1,"6",0,0,2,1,"no","LO64.16.2017","bombylid",0,0,"1:04:23",2018-06-18 01:04:23,1.07305555555556,0,0
"443","291","open","pre","4.16.2017","12:29",1,"6",0,0,2,1,"no","LO64.16.2017","lep",0,0,"1:04:23",2018-06-18 01:04:23,1.07305555555556,0,0
"444","291","open","pre","4.16.2017","12:29",1,"6",0,0,2,1,"no","LO64.16.2017","honeybee",0,0,"1:04:23",2018-06-18 01:04:23,1.07305555555556,0,0
"445","264","shrub","pre","4.16.2017","11:50",1,"12",0,0,2,0,"acamp","LS14.16.2017","syrphid",2,3,"1:37:38",2018-06-18 01:37:38,1.62722222222222,1.22908842608399,1.84363263912598
"446","264","shrub","pre","4.16.2017","11:50",1,"12",0,0,2,0,"acamp","LS14.16.2017","bee",0,0,"1:37:38",2018-06-18 01:37:38,1.62722222222222,0,0
"447","264","shrub","pre","4.16.2017","11:50",1,"12",0,0,2,0,"acamp","LS14.16.2017","other",3,3,"1:37:38",2018-06-18 01:37:38,1.62722222222222,1.84363263912598,1.84363263912598
"448","264","shrub","pre","4.16.2017","11:50",1,"12",0,0,2,0,"acamp","LS14.16.2017","bombylid",0,0,"1:37:38",2018-06-18 01:37:38,1.62722222222222,0,0
"449","264","shrub","pre","4.16.2017","11:50",1,"12",0,0,2,0,"acamp","LS14.16.2017","lep",0,0,"1:37:38",2018-06-18 01:37:38,1.62722222222222,0,0
"450","264","shrub","pre","4.16.2017","11:50",1,"12",0,0,2,0,"acamp","LS14.16.2017","honeybee",0,0,"1:37:38",2018-06-18 01:37:38,1.62722222222222,0,0
"451","276","shrub","pre","4.16.2017","12:04",3,"6",0,0,2,1,"?","LS24.16.2017","syrphid",0,0,"1:41:53",2018-06-18 01:41:53,1.69805555555556,0,0
"452","276","shrub","pre","4.16.2017","12:04",3,"6",0,0,2,1,"?","LS24.16.2017","bee",0,0,"1:41:53",2018-06-18 01:41:53,1.69805555555556,0,0
"453","276","shrub","pre","4.16.2017","12:04",3,"6",0,0,2,1,"?","LS24.16.2017","other",3,3,"1:41:53",2018-06-18 01:41:53,1.69805555555556,1.76672664812694,1.76672664812694
"454","276","shrub","pre","4.16.2017","12:04",3,"6",0,0,2,1,"?","LS24.16.2017","bombylid",0,0,"1:41:53",2018-06-18 01:41:53,1.69805555555556,0,0
"455","276","shrub","pre","4.16.2017","12:04",3,"6",0,0,2,1,"?","LS24.16.2017","lep",0,0,"1:41:53",2018-06-18 01:41:53,1.69805555555556,0,0
"456","276","shrub","pre","4.16.2017","12:04",3,"6",0,0,2,1,"?","LS24.16.2017","honeybee",0,0,"1:41:53",2018-06-18 01:41:53,1.69805555555556,0,0
"457","286","shrub","pre","4.16.2017","12:09",0,"7",0,0,1,3,"ephedra","LS34.16.2017","syrphid",0,0,"0:58:50",2018-06-18 00:58:50,0.980555555555556,0,0
"458","286","shrub","pre","4.16.2017","12:09",0,"7",0,0,1,3,"ephedra","LS34.16.2017","bee",0,0,"0:58:50",2018-06-18 00:58:50,0.980555555555556,0,0
"459","286","shrub","pre","4.16.2017","12:09",0,"7",0,0,1,3,"ephedra","LS34.16.2017","other",0,0,"0:58:50",2018-06-18 00:58:50,0.980555555555556,0,0
"460","286","shrub","pre","4.16.2017","12:09",0,"7",0,0,1,3,"ephedra","LS34.16.2017","bombylid",1,1,"0:58:50",2018-06-18 00:58:50,0.980555555555556,1.01983002832861,1.01983002832861
"461","286","shrub","pre","4.16.2017","12:09",0,"7",0,0,1,3,"ephedra","LS34.16.2017","lep",0,0,"0:58:50",2018-06-18 00:58:50,0.980555555555556,0,0
"462","286","shrub","pre","4.16.2017","12:09",0,"7",0,0,1,3,"ephedra","LS34.16.2017","honeybee",0,0,"0:58:50",2018-06-18 00:58:50,0.980555555555556,0,0
"463","182","shrub","pre","4.16.2017","12:15",3,"7",0,0,3,2,"no","LS44.16.2017","syrphid",1,2,"0:52:19",2018-06-18 00:52:19,0.871944444444444,1.14686205798025,2.2937241159605
"464","182","shrub","pre","4.16.2017","12:15",3,"7",0,0,3,2,"no","LS44.16.2017","bee",0,0,"0:52:19",2018-06-18 00:52:19,0.871944444444444,0,0
"465","182","shrub","pre","4.16.2017","12:15",3,"7",0,0,3,2,"no","LS44.16.2017","other",0,0,"0:52:19",2018-06-18 00:52:19,0.871944444444444,0,0
"466","182","shrub","pre","4.16.2017","12:15",3,"7",0,0,3,2,"no","LS44.16.2017","bombylid",0,0,"0:52:19",2018-06-18 00:52:19,0.871944444444444,0,0
"467","182","shrub","pre","4.16.2017","12:15",3,"7",0,0,3,2,"no","LS44.16.2017","lep",0,0,"0:52:19",2018-06-18 00:52:19,0.871944444444444,0,0
"468","182","shrub","pre","4.16.2017","12:15",3,"7",0,0,3,2,"no","LS44.16.2017","honeybee",0,0,"0:52:19",2018-06-18 00:52:19,0.871944444444444,0,0
"469","185","shrub","pre","4.16.2017","12:21",0,"12",1,0,4,0,"ephedra","LS54.16.2017","syrphid",1,1,"1:02:09",2018-06-18 01:02:09,1.03583333333333,0.965406275140788,0.965406275140788
"470","185","shrub","pre","4.16.2017","12:21",0,"12",1,0,4,0,"ephedra","LS54.16.2017","bee",0,0,"1:02:09",2018-06-18 01:02:09,1.03583333333333,0,0
"471","185","shrub","pre","4.16.2017","12:21",0,"12",1,0,4,0,"ephedra","LS54.16.2017","other",0,0,"1:02:09",2018-06-18 01:02:09,1.03583333333333,0,0
"472","185","shrub","pre","4.16.2017","12:21",0,"12",1,0,4,0,"ephedra","LS54.16.2017","bombylid",0,0,"1:02:09",2018-06-18 01:02:09,1.03583333333333,0,0
"473","185","shrub","pre","4.16.2017","12:21",0,"12",1,0,4,0,"ephedra","LS54.16.2017","lep",0,0,"1:02:09",2018-06-18 01:02:09,1.03583333333333,0,0
"474","185","shrub","pre","4.16.2017","12:21",0,"12",1,0,4,0,"ephedra","LS54.16.2017","honeybee",0,0,"1:02:09",2018-06-18 01:02:09,1.03583333333333,0,0
"475","291","shrub","pre","4.16.2017","12:29",1,"6",2,0,2,1,"no","LS64.16.2017","syrphid",1,1,"1:06:43",2018-06-18 01:06:43,1.11194444444444,0.899325505870597,0.899325505870597
"476","291","shrub","pre","4.16.2017","12:29",1,"6",2,0,2,1,"no","LS64.16.2017","bee",0,0,"1:06:43",2018-06-18 01:06:43,1.11194444444444,0,0
"477","291","shrub","pre","4.16.2017","12:29",1,"6",2,0,2,1,"no","LS64.16.2017","other",2,2,"1:06:43",2018-06-18 01:06:43,1.11194444444444,1.79865101174119,1.79865101174119
"478","291","shrub","pre","4.16.2017","12:29",1,"6",2,0,2,1,"no","LS64.16.2017","bombylid",0,0,"1:06:43",2018-06-18 01:06:43,1.11194444444444,0,0
"479","291","shrub","pre","4.16.2017","12:29",1,"6",2,0,2,1,"no","LS64.16.2017","lep",0,0,"1:06:43",2018-06-18 01:06:43,1.11194444444444,0,0
"480","291","shrub","pre","4.16.2017","12:29",1,"6",2,0,2,1,"no","LS64.16.2017","honeybee",0,0,"1:06:43",2018-06-18 01:06:43,1.11194444444444,0,0
"481","270","open","pre","4.18.2017","12:47",5,"7",1,0,2,0,"","LO14.18.2017","syrphid",1,1,"1:18:13",2018-06-18 01:18:13,1.30361111111111,0.767099936075005,0.767099936075005
"482","270","open","pre","4.18.2017","12:47",5,"7",1,0,2,0,"","LO14.18.2017","bee",0,0,"1:18:13",2018-06-18 01:18:13,1.30361111111111,0,0
"483","270","open","pre","4.18.2017","12:47",5,"7",1,0,2,0,"","LO14.18.2017","other",1,1,"1:18:13",2018-06-18 01:18:13,1.30361111111111,0.767099936075005,0.767099936075005
"484","270","open","pre","4.18.2017","12:47",5,"7",1,0,2,0,"","LO14.18.2017","bombylid",0,0,"1:18:13",2018-06-18 01:18:13,1.30361111111111,0,0
"485","270","open","pre","4.18.2017","12:47",5,"7",1,0,2,0,"","LO14.18.2017","lep",0,0,"1:18:13",2018-06-18 01:18:13,1.30361111111111,0,0
"486","270","open","pre","4.18.2017","12:47",5,"7",1,0,2,0,"","LO14.18.2017","honeybee",0,0,"1:18:13",2018-06-18 01:18:13,1.30361111111111,0,0
"487","271","open","pre","4.18.2017","12:53",0,"12",0,0,2,0,"","LO24.18.2017","syrphid",0,0,"1:28:13",2018-06-18 01:28:13,1.47027777777778,0,0
"488","271","open","pre","4.18.2017","12:53",0,"12",0,0,2,0,"","LO24.18.2017","bee",0,0,"1:28:13",2018-06-18 01:28:13,1.47027777777778,0,0
"489","271","open","pre","4.18.2017","12:53",0,"12",0,0,2,0,"","LO24.18.2017","other",1,1,"1:28:13",2018-06-18 01:28:13,1.47027777777778,0.680143585868128,0.680143585868128
"490","271","open","pre","4.18.2017","12:53",0,"12",0,0,2,0,"","LO24.18.2017","bombylid",0,0,"1:28:13",2018-06-18 01:28:13,1.47027777777778,0,0
"491","271","open","pre","4.18.2017","12:53",0,"12",0,0,2,0,"","LO24.18.2017","lep",0,0,"1:28:13",2018-06-18 01:28:13,1.47027777777778,0,0
"492","271","open","pre","4.18.2017","12:53",0,"12",0,0,2,0,"","LO24.18.2017","honeybee",0,0,"1:28:13",2018-06-18 01:28:13,1.47027777777778,0,0
"493","283","open","pre","4.18.2017","13:01",0,"9",0,0,1,0,"","LO34.18.2017","syrphid",0,0,"1:04:58",2018-06-18 01:04:58,1.08277777777778,0,0
"494","283","open","pre","4.18.2017","13:01",0,"9",0,0,1,0,"","LO34.18.2017","bee",0,0,"1:04:58",2018-06-18 01:04:58,1.08277777777778,0,0
"495","283","open","pre","4.18.2017","13:01",0,"9",0,0,1,0,"","LO34.18.2017","other",1,1,"1:04:58",2018-06-18 01:04:58,1.08277777777778,0.923550538737814,0.923550538737814
"496","283","open","pre","4.18.2017","13:01",0,"9",0,0,1,0,"","LO34.18.2017","bombylid",0,0,"1:04:58",2018-06-18 01:04:58,1.08277777777778,0,0
"497","283","open","pre","4.18.2017","13:01",0,"9",0,0,1,0,"","LO34.18.2017","lep",0,0,"1:04:58",2018-06-18 01:04:58,1.08277777777778,0,0
"498","283","open","pre","4.18.2017","13:01",0,"9",0,0,1,0,"","LO34.18.2017","honeybee",0,0,"1:04:58",2018-06-18 01:04:58,1.08277777777778,0,0
"499","290","open","pre","4.18.2017","13:09",5,"10",0,0,3,0,"","LO44.18.2017","syrphid",0,0,"0:54:38",2018-06-18 00:54:38,0.910555555555556,0,0
"500","290","open","pre","4.18.2017","13:09",5,"10",0,0,3,0,"","LO44.18.2017","bee",0,0,"0:54:38",2018-06-18 00:54:38,0.910555555555556,0,0
"501","290","open","pre","4.18.2017","13:09",5,"10",0,0,3,0,"","LO44.18.2017","other",0,0,"0:54:38",2018-06-18 00:54:38,0.910555555555556,0,0
"502","290","open","pre","4.18.2017","13:09",5,"10",0,0,3,0,"","LO44.18.2017","bombylid",0,0,"0:54:38",2018-06-18 00:54:38,0.910555555555556,0,0
"503","290","open","pre","4.18.2017","13:09",5,"10",0,0,3,0,"","LO44.18.2017","lep",0,0,"0:54:38",2018-06-18 00:54:38,0.910555555555556,0,0
"504","290","open","pre","4.18.2017","13:09",5,"10",0,0,3,0,"","LO44.18.2017","honeybee",0,0,"0:54:38",2018-06-18 00:54:38,0.910555555555556,0,0
"505","297","open","pre","4.18.2017","13:17",2,"9",0,0,3,0,"","LO54.18.2017","syrphid",0,0,"1:14:35",2018-06-18 01:14:35,1.24305555555556,0,0
"506","297","open","pre","4.18.2017","13:17",2,"9",0,0,3,0,"","LO54.18.2017","bee",0,0,"1:14:35",2018-06-18 01:14:35,1.24305555555556,0,0
"507","297","open","pre","4.18.2017","13:17",2,"9",0,0,3,0,"","LO54.18.2017","other",0,0,"1:14:35",2018-06-18 01:14:35,1.24305555555556,0,0
"508","297","open","pre","4.18.2017","13:17",2,"9",0,0,3,0,"","LO54.18.2017","bombylid",1,1,"1:14:35",2018-06-18 01:14:35,1.24305555555556,0.804469273743017,0.804469273743017
"509","297","open","pre","4.18.2017","13:17",2,"9",0,0,3,0,"","LO54.18.2017","lep",0,0,"1:14:35",2018-06-18 01:14:35,1.24305555555556,0,0
