"","Recorder","Rep","plant.id","microsite","flowering","magnet.species","phyto.species","video.date","video.length","flower.fov","visitor.species","visitor.descript","visitor.rtu","visitor.behaviour","other.description","start.time","end.time","total.time","flowers.visits","unique.fl.visited","X","X.1","X.2","X.3","X.4","X.5","uniID","pos.total.time","dec.total.time","prop.fl.visited","prop.un.fl.visited"
"561","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",NA,"","","tiny black","","","1:27:50","1:29:10","0:01:20",1,1,NA,NA,NA,NA,NA,NA,"LO14.15.2017",2018-03-12 00:01:20,0.0222222222222222,NA,NA
"562","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",NA,"","","fly?","was on outside of another flower first, didn't count that","","1:29:38","1:30:37","0:00:59",1,1,NA,NA,NA,NA,NA,NA,"LO14.15.2017",2018-03-12 00:00:59,0.0163888888888889,NA,NA
"563","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",NA,"","","tiny black","outside of flower","","1:31:03","1:31:59","0:00:56",1,1,NA,NA,NA,NA,NA,NA,"LO14.15.2017",2018-03-12 00:00:56,0.0155555555555556,NA,NA
"564","Jenna","LO1","278","open","pre","larrea","malacothrix","4.15.2017","1:34:38",NA,"","","tiny blakck","","","1:33:36","1:33:42","0:00:06",1,1,NA,NA,NA,NA,NA,NA,"LO14.15.2017",2018-03-12 00:00:06,0.00166666666666667,NA,NA
"565","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","tiny black fly","","","0:05:44","0:07:03","0:01:19",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:01:19,0.0219444444444444,NA,NA
"566","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","tiny black fly","out of sight, crawls from back part to front of flower","","0:13:22","0:13:30","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"567","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","syrphid","","","0:19:04","0:20:20","0:01:16",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:01:16,0.0211111111111111,NA,NA
"568","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","syrphid","likely same invidiual as above","","0:20:32","0:20:36","0:00:04",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:04,0.00111111111111111,NA,NA
"569","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","syrphid","likely same invidiual as above","","0:20:49","0:23:44","0:02:55",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:02:55,0.0486111111111111,NA,NA
"570","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","tiny black","","","0:40:51","0:41:51","0:01:00",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:01:00,0.0166666666666667,NA,NA
"571","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","tiny black","on back, disappears to front","","0:45:22","0:47:06","0:01:44",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:01:44,0.0288888888888889,NA,NA
"572","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","bombylid","","","0:50:18","0:50:38","0:00:20",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:20,0.00555555555555556,NA,NA
"573","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","bombylid","likely same invidiual as above","","0:51:39","0:51:41","0:00:02",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:02,0.000555555555555556,NA,NA
"574","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","bombylid","","","0:51:38","0:51:41","0:00:03",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:03,0.000833333333333333,NA,NA
"575","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","tiny black","","","0:51:48","0:52:10","0:00:22",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:22,0.00611111111111111,NA,NA
"576","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","syprhid?","","","1:17:54","1:22:01","0:04:07",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:04:07,0.0686111111111111,NA,NA
"577","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","syrphid?","likely same invidiual as above","","1:22:05","1:22:23","0:00:18",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:18,0.005,NA,NA
"578","Jenna","LO2","280","open","pre","larrea","malacothrix","4.15.2017","1:28:05",NA,"","","tiny black","","","1:27:27","1:27:37","0:00:10",1,1,NA,NA,NA,NA,NA,NA,"LO24.15.2017",2018-03-12 00:00:10,0.00277777777777778,NA,NA
"579","Jenna","LO3","282","open","pre","larrea","malacothrix","4.15.2017","1:05:22",NA,"","","syrphid","hovering a bit, touches multiple short times","","0:10:28","0:10:29","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO34.15.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"580","Jenna","LO3","282","open","pre","larrea","malacothrix","4.15.2017","1:05:22",NA,"","","syrphid","","","0:15:49","0:17:25","0:01:36",1,1,NA,NA,NA,NA,NA,NA,"LO34.15.2017",2018-03-12 00:01:36,0.0266666666666667,NA,NA
"581","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",NA,"","","syrphid","","","0:07:14","0:09:55","0:02:41",1,1,NA,NA,NA,NA,NA,NA,"LO44.15.2017",2018-03-12 00:02:41,0.0447222222222222,NA,NA
"582","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",NA,"","big!","syrphid","","","0:20:23","0:21:29","0:01:06",1,1,NA,NA,NA,NA,NA,NA,"LO44.15.2017",2018-03-12 00:01:06,0.0183333333333333,NA,NA
"583","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",NA,"","big!","syrphid","same as above but left screen","","0:21:34","0:27:09","0:05:35",2,2,NA,NA,NA,NA,NA,NA,"LO44.15.2017",2018-03-12 00:05:35,0.0930555555555556,NA,NA
"584","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",NA,"","","tiny black","disappears behind flower","","0:25:00","0:27:22","0:02:22",1,1,NA,NA,NA,NA,NA,NA,"LO44.15.2017",2018-03-12 00:02:22,0.0394444444444444,NA,NA
"585","Jenna","LO4","294","open","pre","larrea","malacothrix","4.15.2017","1:06:59",NA,"","","tiny black","","","0:33:32","0:33:49","0:00:17",1,1,NA,NA,NA,NA,NA,NA,"LO44.15.2017",2018-03-12 00:00:17,0.00472222222222222,NA,NA
"586","Jenna","LO5","295","open","pre","larrea","malacothrix","4.15.2017","1:15:33",NA,"","","syrphid","","","0:08:24","0:08:25","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO54.15.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"587","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",NA,"","","tiny black fly","crawls onto stem","","0:00:25","0:02:24","0:01:59",1,1,NA,NA,NA,NA,NA,NA,"LO64.15.2017",2018-03-12 00:01:59,0.0330555555555556,NA,NA
"588","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",NA,"in third vid flower falls away from view","","syrphid","","","0:05:19","0:09:29","0:04:10",1,1,NA,NA,NA,NA,NA,NA,"LO64.15.2017",2018-03-12 00:04:10,0.0694444444444444,NA,NA
"589","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",NA,"","","syrphid","","","0:20:42","0:24:46","0:04:04",4,3,NA,NA,NA,NA,NA,NA,"LO64.15.2017",2018-03-12 00:04:04,0.0677777777777778,NA,NA
"590","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",NA,"","","tiny black","","","0:42:50","0:49:39","0:06:49",1,1,NA,NA,NA,NA,NA,NA,"LO64.15.2017",2018-03-12 00:06:49,0.113611111111111,NA,NA
"591","Jenna","LO6","299","open","pre","larrea","malacothrix","4.15.2017","1:07:23",NA,"","","syrphid","","","1:00:11","1:00:26","0:00:15",1,1,NA,NA,NA,NA,NA,NA,"LO64.15.2017",2018-03-12 00:00:15,0.00416666666666667,NA,NA
"592","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","syrphid","","","0:06:00","0:07:57","0:01:57",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:01:57,0.0325,NA,NA
"593","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","syrphid","","","0:08:16","0:10:48","0:02:32",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:02:32,0.0422222222222222,NA,NA
"594","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","syrphid","","","0:09:07","0:12:50","0:03:43",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:03:43,0.0619444444444444,NA,NA
"595","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","small fly","outside of flower only","","0:28:34","0:28:38","0:00:04",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:00:04,0.00111111111111111,NA,NA
"596","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","small fly","touchdown","","0:28:45","0:28:46","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"597","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","small black","","","0:29:38","0:29:49","0:00:11",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:00:11,0.00305555555555556,NA,NA
"598","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","small black","","","0:29:53","0:30:20","0:00:27",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:00:27,0.0075,NA,NA
"599","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","tiny black","","","0:44:11","0:55:05","0:10:54",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:10:54,0.181666666666667,NA,NA
"600","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","tiny black","on same flower as above","","0:47:47","0:50:04","0:02:17",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:02:17,0.0380555555555556,NA,NA
"601","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","syrphid","","","0:52:34","0:53:08","0:00:34",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:00:34,0.00944444444444444,NA,NA
"602","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","small fly","outer part of petal","","1:28:20","1:28:28","0:00:08",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:00:08,0.00222222222222222,NA,NA
"603","Jenna","LS1","278","shrub","pre","larrea","malacothrix","4.15.2017","1:36:25",NA,"","","syrphid","outside of flower","","1:35:51","1:35:52","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS14.15.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"604","Jenna","LS2","280","shrub","pre","larrea","malacothrix","4.15.2017","1:38:29",NA,"","","tiny black","crawls onto outer portion of flower","","0:09:18","0:09:59","0:00:41",1,1,NA,NA,NA,NA,NA,NA,"LS24.15.2017",2018-03-12 00:00:41,0.0113888888888889,NA,NA
"605","Jenna","LS2","280","shrub","pre","larrea","malacothrix","4.15.2017","1:38:29",NA,"","","syrphid?","","","0:28:59","0:29:41","0:00:42",2,2,NA,NA,NA,NA,NA,NA,"LS24.15.2017",2018-03-12 00:00:42,0.0116666666666667,NA,NA
"606","Jenna","LS2","280","shrub","pre","larrea","malacothrix","4.15.2017","1:38:29",NA,"","","syrphid?","","","1:26:59","1:32:50","0:05:51",3,3,NA,NA,NA,NA,NA,NA,"LS24.15.2017",2018-03-12 00:05:51,0.0975,NA,NA
"607","Jenna","LS3","282","shrub","pre","larrea","malacothrix","4.15.2017","0:53:06",NA,"","","syrphid","","","0:20:20","0:20:31","0:00:11",1,1,NA,NA,NA,NA,NA,NA,"LS34.15.2017",2018-03-12 00:00:11,0.00305555555555556,NA,NA
"608","Jenna","LS3","282","shrub","pre","larrea","malacothrix","4.15.2017","0:53:06",NA,"","","syrphid","","","0:21:57","0:22:56","0:00:59",1,1,NA,NA,NA,NA,NA,NA,"LS34.15.2017",2018-03-12 00:00:59,0.0163888888888889,NA,NA
"609","Jenna","LS4","294","shrub","pre","larrea","malacothrix","4.15.2017","0:48:11",NA,"","","syrphid","","","0:03:39","0:04:34","0:00:55",1,1,NA,NA,NA,NA,NA,NA,"LS44.15.2017",2018-03-12 00:00:55,0.0152777777777778,NA,NA
"610","Jenna","LS4","294","shrub","pre","larrea","malacothrix","4.15.2017","0:48:11",NA,"","","syrphid","","","0:10:57","0:14:42","0:03:45",1,1,NA,NA,NA,NA,NA,NA,"LS44.15.2017",2018-03-12 00:03:45,0.0625,NA,NA
"611","Jenna","LS4","294","shrub","pre","larrea","malacothrix","4.15.2017","0:48:11",NA,"","","syrphid","touchdown","","0:18:37","0:18:38","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LS44.15.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"612","Jenna","LS4","294","shrub","pre","larrea","malacothrix","4.15.2017","0:48:11",NA,"","","tiny black","appears in flower","","0:34:52","0:35:34","0:00:42",1,1,NA,NA,NA,NA,NA,NA,"LS44.15.2017",2018-03-12 00:00:42,0.0116666666666667,NA,NA
"613","Jenna","LS5","295","shrub","pre","larrea","malacothrix","4.15.2017","1:02:53",NA,"","","syrphid","","","0:29:54","0:29:56","0:00:02",1,1,NA,NA,NA,NA,NA,NA,"LS54.15.2017",2018-03-12 00:00:02,0.000555555555555556,NA,NA
"614","Jenna","LS5","295","shrub","pre","larrea","malacothrix","4.15.2017","1:02:53",NA,"","","tiny","","","0:50:00","0:50:39","0:00:39",1,1,NA,NA,NA,NA,NA,NA,"LS54.15.2017",2018-03-12 00:00:39,0.0108333333333333,NA,NA
"615","Jenna","LS5","295","shrub","pre","larrea","malacothrix","4.15.2017","1:02:53",NA,"","","syrphid","","","0:53:18","0:54:36","0:01:18",1,1,NA,NA,NA,NA,NA,NA,"LS54.15.2017",2018-03-12 00:01:18,0.0216666666666667,NA,NA
"616","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",NA,"","","syrphid","","","0:02:51","0:08:29","0:05:38",1,1,NA,NA,NA,NA,NA,NA,"LS64.15.2017",2018-03-12 00:05:38,0.0938888888888889,NA,NA
"617","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",NA,"","","syrphid","","","0:10:20","0:10:46","0:00:26",1,1,NA,NA,NA,NA,NA,NA,"LS64.15.2017",2018-03-12 00:00:26,0.00722222222222222,NA,NA
"618","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",NA,"","","syrphid","","","0:26:06","0:26:19","0:00:13",1,1,NA,NA,NA,NA,NA,NA,"LS64.15.2017",2018-03-12 00:00:13,0.00361111111111111,NA,NA
"619","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",NA,"","","syrphid","","","0:51:08","0:52:31","0:01:23",1,1,NA,NA,NA,NA,NA,NA,"LS64.15.2017",2018-03-12 00:01:23,0.0230555555555556,NA,NA
"620","Jenna","LS6","299","shrub","pre","larrea","malacothrix","4.15.2017","1:07:09",NA,"","","syrphid","","","0:53:51","0:53:51","0:00:00",1,1,NA,NA,NA,NA,NA,NA,"LS64.15.2017",2018-03-12 00:00:00,0,NA,NA
"621","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","orange and black","lep","","","0:03:47","0:03:48","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"622","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black beetle?","lands on outer portion, crawls to inner","","0:06:33","0:07:05","0:00:32",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:32,0.00888888888888889,NA,NA
"623","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","","","0:09:11","0:47:39","0:38:28",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:38:28,0.641111111111111,NA,NA
"624","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","appears in flower, disappears from sight","","0:18:55","0:20:35","0:01:40",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:01:40,0.0277777777777778,NA,NA
"625","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black beetle?","likely same invidiual as above, crawls out from behind flower, crawls back behind","","0:20:38","0:22:46","0:02:08",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:02:08,0.0355555555555556,NA,NA
"626","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","small fly?","","","0:07:19","0:35:16","0:27:57",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:27:57,0.465833333333333,NA,NA
"627","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","crawls to back of flower","","0:37:26","0:56:13","0:18:47",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:18:47,0.313055555555556,NA,NA
"628","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","","","0:47:03","1:00:41","0:13:38",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:13:38,0.227222222222222,NA,NA
"629","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","black fly?","","","0:52:03","0:52:10","0:00:07",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:07,0.00194444444444444,NA,NA
"630","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","","","0:55:28","1:03:32","0:08:04",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:08:04,0.134444444444444,NA,NA
"631","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","syrphid","","","0:59:05","0:59:09","0:00:04",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:04,0.00111111111111111,NA,NA
"632","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black fly","likely same invididual as a bunch above","","0:59:41","","########",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",NA,NA,NA,NA
"633","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","syrphid","","","1:04:43","1:04:44","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"634","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","","","1:08:03","1:08:43","0:00:40",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:40,0.0111111111111111,NA,NA
"635","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","","","0:57:04","1:10:26","0:13:22",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:13:22,0.222777777777778,NA,NA
"636","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","appears in same flower as 1 above","","1:09:46","1:11:19","0:01:33",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:01:33,0.0258333333333333,NA,NA
"637","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","appears in same flower as both 2 above","disappears into flower","1:10:00","1:10:38","0:00:38",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:38,0.0105555555555556,NA,NA
"638","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","likely one of above few,","","1:10:57","1:11:50","0:00:53",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:53,0.0147222222222222,NA,NA
"639","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","likely one of above few,","","1:12:26","1:13:39","0:01:13",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:01:13,0.0202777777777778,NA,NA
"640","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","likely one of above few, appears in flower","disappears into flower","1:14:31","1:15:11","0:00:40",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:40,0.0111111111111111,NA,NA
"641","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black fly","flies on but crawls onto back","","1:15:20","1:15:24","0:00:04",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:04,0.00111111111111111,NA,NA
"642","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black fly","crawls from back, likely the same as above","","1:17:03","1:17:08","0:00:05",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:05,0.00138888888888889,NA,NA
"643","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","appears in flower, likely same is 3 above","","1:18:16","1:20:23","0:02:07",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:02:07,0.0352777777777778,NA,NA
"644","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","crawls from stem","","1:22:02","1:22:13","0:00:11",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:11,0.00305555555555556,NA,NA
"645","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","likely one from above (they are all on same flower)","","1:24:53","1:25:31","0:00:38",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:38,0.0105555555555556,NA,NA
"646","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","likely same as above","","1:27:41","1:28:01","0:00:20",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:00:20,0.00555555555555556,NA,NA
"647","Jenna","LO1","264","open","pre","larrea","malacothrix","4.16.2017","1:35:35",NA,"","","tiny black","likely same as above","","1:32:41","1:33:55","0:01:14",1,1,NA,NA,NA,NA,NA,NA,"LO14.16.2017",2018-03-12 00:01:14,0.0205555555555556,NA,NA
"648","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","fly?","","","0:02:42","0:03:25","0:00:43",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:00:43,0.0119444444444444,NA,NA
"649","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid","","","0:13:26","0:14:12","0:00:46",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:00:46,0.0127777777777778,NA,NA
"650","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid","","","0:18:05","0:19:00","0:00:55",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:00:55,0.0152777777777778,NA,NA
"651","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid","","","0:22:47","0:23:00","0:00:13",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:00:13,0.00361111111111111,NA,NA
"652","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid","","","0:28:01","0:31:47","0:03:46",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:03:46,0.0627777777777778,NA,NA
"653","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid","","","0:32:00","0:32:01","0:00:01",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:00:01,0.000277777777777778,NA,NA
"654","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","fly?","crawled from behind flower","","0:41:02","0:54:08","0:13:06",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:13:06,0.218333333333333,NA,NA
"655","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid?","","","0:47:42","0:49:56","0:02:14",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:02:14,0.0372222222222222,NA,NA
"656","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid","","","0:58:31","0:58:58","0:00:27",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:00:27,0.0075,NA,NA
"657","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","fly?","crawled from behind flower","65","1:00:23","1:06:56","0:06:33",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:06:33,0.109166666666667,NA,NA
"658","Jenna","LO3","286","open","pre","larrea","malacothrix","4.16.2017","1:06:56",NA,"","","syrphid","","","1:03:05","1:06:56","0:03:51",1,1,NA,NA,NA,NA,NA,NA,"LO34.16.2017",2018-03-12 00:03:51,0.0641666666666667,NA,NA
"659","Jenna","LO4","182","open","pre","larrea","malacothrix","4.16.2017","1:02:46",NA,"","","tiny black","","","0:14:12","0:14:36","0:00:24",1,1,NA,NA,NA,NA,NA,NA,"LO44.16.2017",2018-03-12 00:00:24,0.00666666666666667,NA,NA
"660","Jenna","LO4","182","open","pre","larrea","malacothrix","4.16.2017","1:02:46",NA,"","","tiny black","disappears from sight","","0:14:26","0:15:27","0:01:01",1,1,NA,NA,NA,NA,NA,NA,"LO44.16.2017",2018-03-12 00:01:01,0.0169444444444444,NA,NA
